Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,Prediction7,Prediction8,Prediction9
1.0,5.60243e-08,2.55061e-13,1.91716e-15,1.05718e-13,3.12706e-11,1.72673e-12,5.3389e-10,3.07197e-10
2.46112e-08,2.45319e-08,0.999999,6.35009e-10,3.519e-09,2.83703e-07,1.42288e-07,1.34847e-07,3.83652e-08
5.08833e-08,5.49847e-08,0.999999,1.01063e-09,9.41108e-09,5.08057e-07,1.41075e-07,3.53832e-07,9.64276e-08
2.38349e-08,4.93638e-08,0.999999,1.60783e-09,1.81651e-08,3.64201e-07,2.10563e-07,2.02719e-07,6.23193e-08
0.995235,0.000182247,6.94652e-07,6.74536e-08,7.90801e-07,8.52402e-06,1.79791e-05,0.00450361,5.10291e-05
3.07451e-08,3.5805e-08,0.999999,7.35734e-10,4.0417e-09,2.95903e-07,1.7567e-07,1.58872e-07,5.34673e-08
1.09293e-07,3.24321e-06,0.999992,1.57736e-09,3.69441e-08,2.16602e-07,2.97989e-06,1.6244e-06,1.45529e-07
2.81345e-08,2.95523e-08,1.0,5.24469e-10,5.81029e-09,1.70377e-07,6.32708e-08,9.42957e-08,2.38659e-08
1.0,7.31374e-09,9.40585e-14,5.94201e-15,2.27771e-12,1.08789e-10,1.02318e-11,1.96325e-08,2.69799e-09
1.03015e-06,9.11169e-06,7.99293e-05,1.5253e-05,0.993823,0.00224089,3.65593e-05,0.00353364,0.000260992
0.999989,1.16605e-06,4.95904e-09,2.22785e-10,1.37916e-09,5.95177e-06,7.84646e-08,4.04851e-06,7.97782e-08
0.999984,3.33252e-06,6.02964e-09,6.26181e-08,4.26149e-08,1.41237e-07,3.41298e-07,1.0134e-05,1.85621e-06
1.0,1.82551e-08,4.10549e-12,4.17412e-13,1.23111e-11,5.03046e-09,9.04509e-10,2.15851e-08,7.59327e-11
0.000411102,1.70547e-05,2.11622e-06,6.35045e-09,1.51624e-07,5.59205e-06,6.20647e-05,3.07096e-07,0.999502
1.93032e-09,1.43334e-09,1.0,1.60071e-11,1.29746e-10,1.25395e-08,4.34893e-09,1.26616e-08,1.18265e-09
1.0,1.49829e-08,3.5155e-13,9.59282e-11,1.89996e-10,2.02671e-09,1.7929e-09,2.0836e-07,4.20123e-09
3.61927e-08,8.48751e-08,0.999998,3.14029e-09,1.86842e-08,7.17832e-07,3.70744e-07,3.56759e-07,9.87176e-08
0.999957,1.4634e-06,2.56324e-09,1.86443e-07,3.63381e-07,3.48809e-07,1.50609e-06,3.83705e-05,5.56622e-07
0.998203,5.21788e-06,3.67365e-08,7.41816e-07,7.77189e-07,6.10681e-07,6.54458e-06,0.00177696,6.53635e-06
1.19217e-08,2.95728e-09,1.28581e-08,2.7323e-10,1.87194e-09,9.82116e-09,2.93996e-08,2.36671e-07,1.0
2.74879e-08,8.42233e-09,1.93903e-08,5.11537e-10,2.12091e-09,3.24777e-08,5.11505e-08,4.92585e-07,0.999999
9.67637e-09,7.56966e-09,1.0,5.70267e-11,1.01866e-09,9.47229e-09,3.64337e-08,5.23481e-08,5.8332e-09
2.72873e-07,2.15755e-05,5.9645e-07,1.83856e-06,1.22682e-06,0.999855,8.96987e-05,1.18463e-05,1.81056e-05
0.998846,3.43759e-06,3.01733e-08,3.40147e-08,1.59947e-06,3.62652e-07,2.87396e-06,0.000407181,0.000738375
0.99994,2.09539e-05,2.55499e-08,2.1392e-06,7.30503e-07,7.62872e-07,3.14539e-06,1.63667e-05,1.60554e-05
0.97472,5.20296e-05,3.0498e-07,1.81925e-07,3.80994e-06,9.23002e-06,4.49972e-05,0.0243783,0.000790585
2.45373e-08,4.20781e-08,0.999999,1.55004e-09,9.63283e-09,3.53014e-07,2.25324e-07,2.87756e-07,5.83322e-08
2.53964e-09,1.14692e-07,9.27823e-10,1.57292e-10,1.26153e-09,0.999999,1.47386e-07,6.49369e-08,2.70972e-07
0.999914,3.6287e-06,1.54034e-07,1.30352e-08,6.3872e-08,3.42927e-06,4.78338e-06,7.28655e-05,7.85372e-07
4.1486e-08,5.63204e-08,0.999999,1.75663e-09,1.30357e-08,5.29188e-07,1.43399e-07,1.39503e-07,4.73733e-08
0.994622,9.34737e-05,2.18405e-07,2.73854e-06,6.05896e-06,2.15871e-05,1.9197e-05,0.00515765,7.72737e-05
3.73316e-08,3.23528e-08,1.0,4.35339e-10,6.72908e-09,1.64634e-07,5.73399e-08,1.24255e-07,3.28481e-08
6.00697e-06,7.70262e-05,4.75846e-06,2.26512e-09,2.25102e-07,4.11263e-05,6.71783e-05,1.20051e-07,0.999804
8.89384e-08,1.8698e-08,1.0,1.97393e-10,5.69083e-10,1.73948e-08,2.33433e-08,3.93763e-08,1.13341e-08
2.98356e-07,2.58003e-08,2.11158e-08,1.93721e-09,1.5384e-08,2.0485e-07,9.12245e-07,1.11702e-05,0.999987
4.77862e-09,4.17588e-09,1.88105e-10,1.0136e-14,2.55049e-13,5.65743e-08,7.67144e-10,3.04636e-11,1.0
0.00026278,1.33644e-05,0.00010833,1.30584e-05,7.0701e-06,1.21726e-05,5.65929e-05,0.999486,4.03445e-05
6.77101e-08,1.07768e-07,0.999998,2.90445e-09,1.6531e-08,1.00132e-06,4.11064e-07,3.66526e-07,1.0778e-07
0.000208044,5.72361e-05,0.000657692,1.38409e-06,0.000263947,5.59052e-06,6.22232e-05,0.997269,0.00147462
6.69819e-07,7.66879e-07,3.90012e-08,4.36532e-10,7.47064e-09,7.94467e-06,2.91183e-07,3.25319e-06,0.999987
0.999871,2.61677e-06,5.28167e-09,5.96091e-07,1.55768e-06,5.13868e-07,3.76185e-06,0.00011918,1.23759e-06
4.53088e-05,9.15618e-06,3.07943e-06,3.39209e-05,2.74432e-05,0.992709,2.28834e-05,0.0071448,4.12652e-06
3.14067e-09,2.5815e-08,1.0,3.72343e-11,1.03185e-09,2.10672e-08,1.496e-07,2.45962e-08,4.99402e-09
4.89962e-08,5.37949e-08,0.999999,1.29152e-09,9.71892e-09,5.46052e-07,1.70254e-07,3.1904e-07,8.26654e-08
6.25496e-09,3.8449e-09,1.0,5.32381e-11,3.63342e-10,3.10683e-08,1.33236e-08,3.7482e-08,7.35633e-09
8.46229e-08,1.19657e-07,1.0,5.38533e-10,2.601e-09,4.91112e-08,6.12497e-08,5.69909e-08,1.14768e-08
0.999732,1.6697e-05,2.41754e-08,6.2934e-07,9.9931e-07,4.45089e-06,2.3688e-06,0.000235236,7.63033e-06
1.61807e-08,5.79994e-09,1.0,7.21101e-11,7.81252e-10,4.96759e-08,1.76329e-08,6.15017e-08,1.86724e-08
0.999922,9.36632e-06,2.98004e-08,2.12357e-07,4.11028e-07,5.14937e-06,3.99903e-06,4.70063e-05,1.15465e-05
1.00007e-07,1.24636e-07,0.999998,2.50023e-09,1.71583e-08,6.1574e-07,2.81039e-07,2.89167e-07,1.06702e-07
1.0748e-09,1.0,6.46963e-11,2.56153e-15,1.04999e-14,2.66541e-11,3.93554e-09,4.97679e-12,2.8223e-11
0.999994,2.8801e-06,5.10962e-08,5.56548e-10,4.59384e-09,1.07211e-06,2.32914e-07,4.0992e-07,1.63971e-06
8.66684e-06,0.999866,3.8102e-07,7.51607e-09,4.69424e-08,2.57052e-05,9.74889e-05,3.53622e-07,1.19794e-06
2.12829e-08,2.74405e-08,1.0,6.12663e-10,4.18191e-09,1.99832e-07,9.13953e-08,9.65942e-08,1.94332e-08
9.89582e-08,1.16144e-07,0.999998,2.09223e-09,1.87593e-08,8.2645e-07,3.19504e-07,4.96308e-07,1.63744e-07
1.43406e-13,1.0,3.69841e-14,3.38835e-19,8.93495e-18,1.1131e-13,1.72558e-10,1.09319e-16,1.58323e-13
2.69504e-05,1.47665e-06,5.5649e-07,6.00406e-08,8.76325e-07,9.42933e-05,2.67909e-06,0.999817,5.62518e-05
3.02939e-09,2.26969e-09,1.0,4.88983e-11,3.0709e-10,2.39247e-08,1.31215e-08,3.13745e-08,5.30482e-09
0.999669,1.57295e-05,6.37095e-08,2.849e-06,9.91654e-07,3.5642e-06,5.17668e-06,0.000296201,6.21464e-06
9.9233e-08,1.0,7.90337e-11,6.62382e-12,5.7717e-11,2.40638e-08,1.93207e-09,1.78463e-09,1.38509e-09
1.27008e-08,3.19993e-07,1.96815e-08,1.87602e-10,3.4568e-08,0.999988,1.62314e-06,9.65339e-07,8.64101e-06
3.57237e-07,0.999998,1.27362e-07,3.48861e-11,6.4935e-10,2.7731e-08,1.04107e-06,2.03847e-09,4.68791e-08
1.22722e-07,1.74322e-07,0.999999,4.89774e-09,4.18688e-09,1.04581e-07,2.2648e-07,2.02696e-07,2.42473e-08
3.54112e-08,3.2004e-08,0.999999,8.49199e-10,3.0211e-09,2.5827e-07,1.17392e-07,2.18235e-07,5.24905e-08
1.34827e-08,1.0,1.24437e-09,5.97314e-12,1.70977e-11,1.27345e-09,1.03064e-07,2.20248e-10,8.78402e-09
3.2705e-08,2.82298e-08,1.0,6.52495e-10,2.42325e-09,1.8495e-07,1.21687e-07,1.4876e-07,5.43787e-08
3.90677e-08,8.33718e-09,1.0,1.04083e-10,3.20397e-10,1.16411e-08,1.3591e-08,2.19889e-08,4.17492e-09
2.4856e-08,3.36241e-08,1.0,1.12287e-09,7.31342e-09,2.64433e-07,9.84154e-08,1.00125e-07,2.06666e-08
0.999961,3.7044e-07,2.07896e-09,2.05351e-08,2.40127e-07,1.08099e-05,1.80438e-06,2.55427e-05,6.48807e-07
6.13394e-09,1.73277e-07,1.41884e-08,2.49074e-08,4.41448e-08,0.999995,3.36098e-06,2.05665e-07,7.28373e-07
5.38168e-08,4.79276e-08,0.999999,1.25285e-09,6.94127e-09,5.13219e-07,1.74707e-07,2.65278e-07,8.33302e-08
3.78771e-08,3.15686e-08,1.0,8.93236e-10,6.26405e-09,2.19535e-07,7.02518e-08,7.34716e-08,3.19254e-08
8.40534e-10,1.0,1.96289e-11,7.24041e-17,8.44678e-15,1.29198e-10,3.2875e-09,2.26854e-13,2.53734e-10
5.54227e-08,0.999995,8.13725e-08,3.68009e-10,2.62603e-08,1.07252e-06,3.56202e-06,5.16767e-07,1.45869e-07
0.999968,1.35717e-06,2.98429e-08,3.32784e-09,1.85671e-08,1.99605e-06,1.18244e-06,2.6865e-05,1.25788e-07
3.01418e-09,8.71388e-08,4.77643e-09,1.96444e-08,1.76138e-08,0.999997,2.57668e-06,6.18474e-08,1.24208e-07
3.4352e-08,4.19817e-08,0.999999,1.10004e-09,8.75772e-09,2.72518e-07,9.6541e-08,1.25968e-07,3.05195e-08
9.76741e-08,1.30906e-07,0.999998,2.75235e-09,1.71534e-08,6.46239e-07,2.97976e-07,2.70303e-07,9.92177e-08
1.06211e-10,1.0,2.86374e-11,4.09383e-16,2.8331e-14,2.61978e-11,7.43131e-09,1.64143e-13,1.44774e-11
1.47947e-05,4.57063e-07,1.56956e-07,3.29669e-08,2.74629e-07,4.22312e-05,1.20626e-06,0.999927,1.39895e-05
1.43622e-12,1.0,1.94329e-14,2.58872e-20,3.11798e-19,2.782e-16,9.18594e-11,4.67005e-18,1.00578e-13
8.50735e-07,0.999998,1.04033e-09,2.01637e-10,2.04167e-09,1.514e-06,2.02057e-08,5.55687e-08,9.25575e-09
1.7613e-09,6.38354e-09,2.83694e-09,7.23408e-10,4.01933e-09,2.63706e-08,5.01695e-08,4.73373e-07,0.999999
1.81959e-08,3.86398e-08,0.999999,2.01226e-09,8.68802e-09,4.37742e-07,2.69139e-07,2.27724e-07,4.45669e-08
1.40655e-08,3.78525e-08,0.999999,1.95736e-09,1.34191e-08,3.79113e-07,2.33042e-07,1.22277e-07,3.42109e-08
4.14352e-08,3.6424e-08,1.0,5.29525e-10,6.38602e-09,1.99344e-07,8.13655e-08,1.78959e-07,3.56437e-08
7.66075e-05,2.16035e-05,0.000749057,0.00021265,0.981265,0.000530224,0.000216623,0.00450148,0.0124264
2.74144e-08,2.48644e-08,1.0,5.68722e-10,2.79366e-09,2.31322e-07,8.7715e-08,1.36127e-07,4.06255e-08
0.999676,1.66224e-05,7.48018e-08,2.01577e-08,3.38459e-07,3.83056e-05,1.07951e-06,1.58057e-05,0.000251445
4.27864e-08,3.60043e-08,0.999999,7.5694e-10,3.4168e-09,2.69182e-07,1.12642e-07,2.42204e-07,6.61239e-08
1.79189e-08,2.18171e-08,1.0,3.76711e-10,3.72507e-09,1.5016e-07,6.0054e-08,9.20858e-08,1.59995e-08
0.999927,7.41875e-06,1.6246e-08,7.86655e-08,2.29707e-07,4.95903e-06,1.92725e-06,5.84178e-05,3.07962e-07
2.27716e-09,1.01964e-08,1.0,1.14552e-11,5.55019e-10,7.7311e-09,4.87785e-08,1.65115e-08,3.80735e-09
0.999894,7.77266e-06,1.05632e-08,1.49159e-08,2.74417e-07,2.96103e-07,1.31274e-06,5.98993e-05,3.68356e-05
4.7496e-08,5.46839e-08,0.999999,1.25761e-09,9.80016e-09,5.11613e-07,1.66695e-07,3.1528e-07,8.06979e-08
0.999989,1.33699e-06,1.10449e-10,5.17592e-11,3.76631e-09,8.39834e-09,1.92421e-08,9.77262e-06,1.95024e-07
2.92604e-08,2.90057e-08,0.999999,7.54274e-10,3.22547e-09,2.83863e-07,1.03911e-07,1.52708e-07,4.54783e-08
5.83665e-08,5.79801e-08,0.999999,1.20439e-09,1.11062e-08,5.59944e-07,1.6322e-07,3.88754e-07,9.74268e-08
8.53832e-10,9.87541e-09,1.0,3.89352e-12,3.72063e-10,3.65993e-09,3.89303e-08,9.22073e-09,6.45623e-10
3.45506e-09,2.25029e-09,1.0,5.54854e-11,2.63863e-10,1.66648e-08,1.39845e-08,2.68467e-08,4.37734e-09
2.32232e-09,9.71626e-09,1.0,1.31215e-11,4.39923e-10,1.34639e-08,4.14055e-08,1.48618e-08,3.01911e-09
0.999999,4.1441e-07,8.52597e-10,9.84126e-10,1.66596e-09,5.6647e-08,3.52077e-08,7.79067e-07,1.01078e-07
1.0,3.24688e-07,9.8451e-11,1.26598e-12,5.16251e-13,5.06354e-11,4.80362e-09,5.51999e-10,8.33878e-10
1.25549e-07,2.62769e-07,1.19488e-08,7.29614e-13,2.69835e-11,1.78464e-06,3.37199e-08,3.27184e-09,0.999998
0.998244,9.95537e-05,5.37675e-07,8.67337e-07,1.09488e-05,0.00010825,3.03172e-05,0.00132971,0.000175774
1.92314e-08,4.42689e-08,0.999999,2.1668e-09,8.72002e-09,4.05086e-07,2.82581e-07,2.19674e-07,4.83659e-08
0.999092,7.33044e-05,1.65212e-06,6.87016e-05,2.70692e-05,0.000321467,1.87119e-05,0.000355692,4.19266e-05
3.49309e-09,3.22376e-08,7.77317e-09,6.39439e-10,7.01124e-09,4.42316e-08,9.29573e-08,1.12313e-06,0.999999
0.999984,8.83889e-06,9.6692e-10,1.2536e-08,3.39867e-07,3.60814e-07,2.55485e-07,6.25792e-06,1.90829e-07
1.0,4.3347e-08,2.42389e-12,2.79585e-11,8.9646e-10,1.50903e-10,1.26357e-09,4.48574e-08,2.2926e-07
3.04035e-08,4.7194e-08,0.999999,1.99214e-09,1.11045e-08,5.20314e-07,1.64125e-07,9.82202e-08,3.47927e-08
7.33604e-07,6.17358e-06,1.87392e-07,6.09902e-06,1.90281e-05,0.999477,2.44287e-06,0.000487046,8.80667e-07
1.30687e-07,6.23845e-06,0.999988,1.94395e-09,3.69009e-08,2.58372e-07,4.34348e-06,1.36141e-06,1.694e-07
3.48172e-09,1.65826e-09,1.0,3.59762e-11,1.93272e-10,1.45496e-08,9.87036e-09,2.20908e-08,4.13414e-09
0.999912,7.20209e-06,1.60904e-08,2.09296e-09,1.93804e-08,2.11331e-05,6.8148e-07,5.92802e-05,7.33553e-08
1.84924e-09,1.66908e-09,1.0,2.41262e-11,1.37886e-10,1.23503e-08,5.39522e-09,1.17794e-08,1.14122e-09
0.999978,1.73706e-06,2.23346e-08,5.70699e-08,5.89177e-08,1.19178e-06,1.79061e-06,1.71233e-05,5.05712e-07
0.999574,2.62458e-05,1.87316e-07,1.64748e-06,5.43079e-06,6.14668e-05,6.82428e-06,0.000259546,6.4253e-05
7.90146e-10,1.08299e-08,1.0,3.96427e-12,4.87156e-10,4.59013e-09,3.78695e-08,1.12936e-08,6.51452e-10
3.78564e-08,3.42182e-08,1.0,5.2441e-10,6.29849e-09,1.97866e-07,8.10821e-08,1.58187e-07,3.42569e-08
4.15966e-09,3.48709e-09,1.0,7.06567e-11,4.40048e-10,3.26302e-08,1.67262e-08,3.90424e-08,6.79391e-09
2.55881e-08,6.56814e-07,1.08316e-08,6.78212e-14,5.04825e-12,1.59003e-07,2.05103e-08,1.30829e-09,0.999999
4.93317e-08,3.42963e-08,0.999999,5.58081e-10,3.20315e-09,2.14938e-07,1.16919e-07,2.28677e-07,9.14258e-08
1.02545e-07,4.18199e-07,1.1314e-08,3.98517e-13,1.37112e-11,5.0101e-07,2.49327e-08,4.52523e-10,0.999999
4.28395e-10,3.0541e-10,1.0,1.3841e-14,1.36523e-11,3.55992e-09,3.05737e-10,9.56387e-10,2.67586e-10
1.24079e-08,3.60404e-08,0.999999,1.77102e-09,1.16537e-08,3.34552e-07,2.21499e-07,1.04468e-07,3.11195e-08
0.99793,3.14787e-05,6.20036e-07,5.21824e-06,3.00176e-05,0.000270811,0.000270939,0.00142333,3.73316e-05
8.38642e-08,1.44851e-06,0.999995,9.23206e-10,2.66901e-08,1.15969e-07,2.17645e-06,1.09332e-06,6.24589e-08
0.000425753,3.87122e-05,8.66645e-05,1.74932e-06,2.20801e-05,2.54615e-05,0.000994717,0.998025,0.000379902
8.99852e-09,2.20445e-07,1.87747e-08,4.31583e-08,5.61512e-08,0.999993,5.54971e-06,2.30816e-07,5.99029e-07
4.73455e-08,5.27702e-08,0.999999,1.3323e-09,1.32918e-08,4.82796e-07,1.24171e-07,1.5143e-07,5.55124e-08
9.48847e-06,5.02711e-07,1.99638e-07,9.81564e-08,3.84489e-07,1.62452e-05,3.49517e-06,0.99996,9.95929e-06
4.43714e-05,4.76682e-06,2.08944e-05,5.63147e-09,1.13481e-07,0.999836,7.01558e-05,2.63012e-06,2.06549e-05
1.84091e-08,5.47636e-08,0.999999,2.81798e-09,2.03698e-08,4.1832e-07,3.65205e-07,1.69372e-07,3.87376e-08
1.99107e-08,4.79747e-08,0.999999,1.89065e-09,1.63696e-08,3.71991e-07,2.36377e-07,1.54623e-07,5.22306e-08
1.45799e-05,3.79645e-07,9.87509e-08,2.07204e-08,1.81845e-07,2.51436e-05,7.95895e-07,0.99995,8.54185e-06
1.52868e-08,4.13883e-08,0.999999,2.27336e-09,1.42353e-08,4.00424e-07,2.58353e-07,1.30103e-07,3.80658e-08
5.52863e-08,1.36291e-08,1.0,1.69602e-10,5.52508e-10,1.70968e-08,2.22828e-08,3.13811e-08,6.58757e-09
1.43237e-06,0.00016237,3.90233e-07,4.59242e-12,5.90817e-10,8.6292e-06,2.01389e-06,2.08771e-08,0.999825
4.06464e-09,3.12364e-09,1.0,4.508e-11,3.66907e-10,1.91355e-08,1.33526e-08,4.19885e-08,4.92174e-09
0.999996,5.15044e-07,9.69732e-09,4.13601e-11,6.1491e-10,4.47548e-07,4.44822e-08,1.77999e-06,1.17406e-06
1.92214e-06,9.43882e-08,5.02598e-08,1.01056e-08,1.01497e-07,1.72201e-05,7.67141e-07,0.999972,8.20319e-06
1.30826e-08,1.01219e-08,1.0,7.38251e-11,1.45027e-09,1.03675e-08,4.69046e-08,7.81985e-08,7.77348e-09
3.72706e-08,3.32611e-08,1.0,4.47978e-10,7.0087e-09,1.92213e-07,5.94406e-08,1.25025e-07,3.28913e-08
9.51431e-08,1.82028e-07,0.999999,1.80154e-09,4.39111e-09,1.17409e-07,1.59911e-07,9.05859e-08,1.42096e-08
9.91199e-11,1.0,1.4522e-11,1.24516e-15,3.36622e-14,3.75985e-11,4.32098e-09,1.32805e-13,6.78624e-12
6.43555e-08,6.75933e-08,0.999999,8.10523e-10,9.814e-09,4.00543e-07,1.38314e-07,2.34269e-07,7.19811e-08
1.32378e-09,9.70209e-09,1.0,9.29629e-12,6.14423e-10,9.71754e-09,6.96147e-08,1.31042e-08,2.42277e-09
1.41899e-08,5.88265e-09,1.0,1.32025e-10,9.4274e-10,8.04009e-08,2.01874e-08,8.91387e-08,1.40034e-08
1.542e-05,7.35336e-07,3.37807e-07,3.76046e-08,5.66857e-07,7.35627e-05,1.90065e-06,0.999872,3.56464e-05
0.999317,0.00026462,1.39284e-06,3.05575e-05,1.23371e-05,0.000111911,5.05243e-05,0.000191755,2.03086e-05
1.97986e-07,0.999997,4.02338e-08,7.04628e-11,6.50635e-09,1.14777e-07,2.36385e-06,6.68744e-08,1.16469e-08
0.999916,4.70664e-06,7.66991e-09,1.49992e-07,2.95662e-07,1.25915e-06,9.05024e-07,7.61397e-05,7.62009e-07
1.15225e-06,1.08259e-07,7.0107e-08,1.23567e-08,1.56631e-07,2.38243e-05,1.10338e-06,0.999955,1.88621e-05
6.03279e-11,1.0,2.72399e-12,5.15994e-16,6.47788e-15,3.41075e-10,1.58141e-09,3.14782e-13,4.37548e-11
1.89792e-06,1.45255e-07,8.51555e-08,2.12949e-08,3.04434e-07,2.46953e-05,1.50054e-06,0.999945,2.6476e-05
0.000235828,3.40093e-05,0.0001169,3.73635e-05,7.7415e-06,4.92901e-05,3.53425e-05,0.999462,2.15922e-05
1.64438e-05,8.04352e-07,3.62661e-07,4.64813e-08,8.37445e-07,8.86617e-05,2.41134e-06,0.999845,4.52415e-05
1.27905e-07,7.69512e-06,0.999985,2.31039e-09,4.67553e-08,4.12593e-07,4.74916e-06,1.59989e-06,1.97065e-07
0.999999,2.2823e-07,3.97057e-11,8.28648e-11,9.50299e-10,1.25245e-07,3.69803e-08,1.72071e-07,1.58275e-07
1.82753e-06,1.03582e-07,4.60294e-08,1.08306e-08,1.21076e-07,1.7589e-05,7.46252e-07,0.999972,7.4907e-06
1.35814e-08,4.18476e-09,1.0,6.02933e-11,6.02476e-10,4.54971e-08,1.601e-08,6.0023e-08,1.7827e-08
5.70721e-05,1.09663e-05,9.70273e-05,2.0491e-06,1.4879e-05,1.43936e-05,1.94006e-05,0.999766,1.83796e-05
1.79846e-09,1.31412e-08,1.0,1.19517e-11,7.07648e-10,1.16032e-08,1.04063e-07,1.583e-08,4.06817e-09
5.86967e-10,1.0,1.69698e-10,2.26364e-14,6.08165e-13,1.9424e-10,2.206e-08,4.91792e-12,6.4762e-11
0.000372553,0.000327058,0.00193709,0.000521052,0.000248941,9.24043e-05,0.00195642,0.993294,0.00125056
6.68586e-14,1.0,6.25171e-15,4.36038e-20,1.26235e-18,1.35565e-14,2.20178e-11,4.13995e-17,2.16921e-15
4.1566e-09,3.11228e-09,1.0,2.99699e-11,3.90157e-10,1.52877e-08,1.16722e-08,3.78466e-08,3.85411e-09
0.000210079,3.59797e-05,7.59957e-06,2.67844e-06,3.46456e-06,4.52883e-05,0.00154434,0.995674,0.00247675
0.99987,1.1745e-05,7.71798e-08,7.18453e-06,2.14157e-06,4.09663e-06,1.73695e-05,5.32011e-05,3.45643e-05
1.94598e-09,1.0,1.59318e-12,4.08955e-14,1.40206e-13,5.47246e-10,8.10111e-11,2.75701e-11,4.48465e-12
1.07879e-06,2.34676e-07,2.14275e-08,3.26393e-10,2.1327e-09,1.24836e-06,9.08508e-08,4.21346e-07,0.999997
2.06677e-05,1.16946e-06,5.15532e-07,5.39844e-08,7.89032e-07,8.90141e-05,2.58367e-06,0.99984,4.5274e-05
1.17307e-05,7.03077e-06,7.57919e-07,1.07901e-07,4.53775e-06,8.35392e-06,1.64931e-05,5.18984e-05,0.999899
9.20131e-10,3.72385e-10,2.04013e-10,7.30753e-11,9.47544e-11,1.49405e-08,9.5521e-09,4.38398e-09,1.0
5.89221e-08,4.28993e-08,0.999999,9.73408e-10,8.60245e-09,2.48867e-07,7.89143e-08,1.10474e-07,4.95255e-08
8.5562e-12,1.0,4.78184e-13,3.97111e-17,3.56278e-16,2.23613e-11,3.46236e-10,6.60945e-14,4.28165e-13
1.02237e-05,3.20743e-07,1.10152e-07,5.34133e-08,2.25529e-07,1.2072e-05,1.79645e-06,0.999972,3.7052e-06
0.000625946,0.000409441,0.00562706,0.000753968,0.000349521,0.000334831,0.000560902,0.990929,0.000408915
3.0765e-09,2.07566e-09,1.0,3.39436e-11,2.47226e-10,2.20015e-08,1.14862e-08,1.82209e-08,5.31327e-09
1.39929e-09,1.0,5.12697e-11,8.38789e-15,2.22411e-12,3.78366e-09,1.44579e-07,5.55876e-13,3.4997e-10
1.91117e-05,9.08961e-07,3.57173e-07,6.85079e-08,6.35217e-07,7.67313e-05,2.40001e-06,0.999861,3.88394e-05
1.22146e-05,4.53718e-07,1.41081e-07,1.9369e-08,3.26515e-07,4.36259e-05,8.87471e-07,0.999932,1.02768e-05
1.90573e-09,1.47592e-08,1.0,2.12361e-11,6.38122e-10,1.41034e-08,9.26848e-08,1.59737e-08,2.26379e-09
2.07733e-05,2.08346e-05,4.70729e-05,1.70157e-06,3.25866e-05,5.78258e-06,2.07186e-05,0.999815,3.5243e-05
