Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,Prediction7,Prediction8,Prediction9
1.83777e-23,4.29822e-26,1.0,2.25894e-26,8.92134e-23,5.82945e-18,3.98839e-19,3.85047e-11,3.69769e-32
1.0,2.10153e-27,4.68012e-22,5.11222e-22,1.65798e-26,1.38801e-22,1.33153e-17,1.28308e-16,7.68015e-22
1.0,8.0136e-28,2.10053e-20,7.86386e-32,9.60352e-24,9.94635e-24,6.42386e-24,4.5317e-16,1.90356e-21
7.35424e-37,2.06351e-36,0.0,0.0,0.0,7.66709e-38,0.0,4.77699e-34,1.0
8.67156e-32,9.77397e-32,0.0,0.0,0.0,3.61167e-34,0.0,3.46327e-33,1.0
2.09831e-22,2.61964e-30,1.0,6.75879e-28,5.54936e-27,9.56449e-21,1.44833e-22,5.03071e-13,2.77623e-30
1.83873e-15,8.85214e-16,1.02731e-21,9.0794e-16,1.96805e-23,1.0,2.33268e-14,2.51004e-15,6.42622e-15
1.0,0.0,0.0,0.0,0.0,2.45645e-31,0.0,1.33615e-36,1.04281e-24
1.0,0.0,0.0,2.03703e-32,0.0,1.92922e-33,4.07741e-29,1.74631e-29,4.48853e-32
1.0,0.0,0.0,0.0,0.0,6.35068e-34,1.82701e-34,5.62795e-30,1.02943e-21
3.75406e-23,3.39762e-30,1.0,1.3798e-30,3.76859e-26,6.76712e-22,4.54845e-22,1.46024e-13,7.00159e-35
5.4801e-29,5.00982e-24,9.65238e-37,1.25695e-28,8.5414e-29,1.0,1.34698e-20,1.3728e-21,9.23375e-31
1.0,0.0,5.58203e-28,0.0,0.0,4.03698e-38,2.5965e-37,9.93246e-28,2.35928e-33
4.07917e-17,2.86294e-32,1.0,2.30963e-36,8.01887e-24,1.11629e-18,8.06864e-24,2.13755e-15,1.57801e-29
1.0,5.32406e-25,5.42301e-21,1.8781e-18,1.05145e-23,1.54978e-20,5.80374e-15,1.54242e-13,1.52903e-19
2.89334e-17,4.05036e-33,1.0,8.59506e-38,3.79959e-26,5.48479e-19,6.73985e-24,1.01432e-15,7.63906e-31
5.87551e-24,2.10688e-19,8.26411e-32,0.0,4.2573e-36,5.0727e-31,3.36783e-34,2.39514e-25,1.0
3.95224e-23,1.6854e-37,1.0,5.6954e-36,0.0,1.38887e-27,5.07135e-31,4.26254e-14,0.0
3.26474e-23,0.0,0.0,0.0,0.0,1.31123e-33,0.0,5.52161e-34,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.00351e-21,9.16993e-33,1.46162e-27,1.52714e-14,8.80811e-34,1.14674e-29,1.54048e-28,1.0,2.73212e-36
1.0941e-22,9.36762e-30,1.0,6.48645e-33,8.23002e-30,1.85916e-18,1.22998e-21,9.88109e-14,6.87797e-33
1.17951e-06,0.0,9.57826e-32,1.35935e-22,2.8402e-30,1.35414e-14,8.93188e-23,0.999999,3.66997e-19
2.66829e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.90914e-24,2.69763e-19,1.08224e-17,7.48697e-23,3.61789e-20,5.72706e-14,5.16277e-13,2.57869e-19
1.57354e-34,0.0,0.0,2.2506e-35,0.0,1.0,1.78088e-32,3.07826e-28,0.0
1.94443e-28,3.32063e-26,1.0,8.08567e-34,0.0,3.23651e-29,2.27044e-31,4.56923e-14,3.65568e-28
2.31341e-25,9.79491e-33,1.0,1.07333e-34,4.57081e-34,4.69812e-20,1.64383e-24,5.49672e-14,1.16913e-36
2.99104e-33,0.0,1.0,0.0,0.0,1.46275e-26,4.60955e-30,1.60503e-16,0.0
3.73822e-24,2.03772e-30,1.0,4.97045e-31,1.39429e-33,1.46585e-23,1.58004e-22,1.88938e-13,9.64852e-36
1.0,8.01555e-28,5.65603e-24,2.73841e-22,3.31121e-28,1.64607e-23,3.76059e-18,2.21574e-17,5.68032e-23
6.45151e-31,0.0,1.0,0.0,0.0,3.88525e-26,3.57036e-30,1.77576e-16,0.0
1.0,0.0,0.0,0.0,0.0,4.75646e-35,1.93736e-35,1.32469e-34,4.33805e-33
2.11713e-21,3.19008e-31,1.0,1.0449e-34,4.18366e-29,5.45443e-19,2.53089e-22,7.68985e-15,3.27707e-34
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.84676e-35,1.393e-24,0.0,3.21847e-32,9.5195e-28,6.87747e-27,1.33716e-26,7.3911e-25
0.0,1.0,1.47627e-36,0.0,0.0,0.0,1.98389e-37,1.40066e-37,0.0
3.66998e-21,1.50532e-35,1.0,0.0,1.45334e-33,9.36244e-22,9.95648e-27,1.02172e-16,1.32584e-38
3.03408e-23,4.00857e-30,1.0,1.31502e-33,1.45905e-30,4.66886e-19,5.76852e-22,4.731e-14,1.58211e-33
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.07129e-32,0.0,5.0617e-32,1.04275e-34,0.0,0.0,0.0,1.0,1.93721e-35
9.6137e-34,9.58307e-38,1.0,0.0,0.0,1.17917e-29,1.6259e-30,4.41207e-16,0.0
1.0,3.33427e-32,1.43355e-28,1.50511e-38,4.23471e-35,6.40088e-27,3.80358e-27,4.22909e-23,1.58247e-24
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.04367e-36,2.19021e-32,0.0,1.66911e-36,3.88625e-28,1.0,2.58092e-24,1.88868e-23,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.07885e-25,1.32895e-30,1.0,3.87694e-27,8.3421e-37,8.24779e-26,2.732e-27,7.07497e-12,2.86189e-34
1.36556e-30,9.72976e-36,1.0,2.16943e-38,0.0,1.09743e-24,3.3584e-27,3.14054e-15,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.94791e-31,2.63205e-36,1.0,0.0,0.0,3.71223e-26,4.74743e-28,4.81041e-15,0.0
7.54891e-25,0.0,1.0,1.08203e-37,0.0,1.08926e-26,7.21989e-33,2.14082e-14,0.0
3.11928e-16,1.29049e-31,1.0,6.84388e-37,2.40497e-25,1.0635e-18,1.54187e-23,2.05945e-15,9.16879e-30
1.0,0.0,0.0,0.0,0.0,5.09902e-34,0.0,3.8844e-38,7.71326e-33
3.32289e-32,1.58741e-25,2.62564e-37,2.60884e-32,3.78084e-29,1.0,1.52473e-22,8.76717e-21,9.18798e-37
6.63715e-26,1.18171e-33,1.0,1.32715e-36,2.6941e-36,4.11522e-20,8.9293e-25,6.43333e-14,3.09807e-36
7.09922e-21,8.12428e-35,1.0,2.37632e-37,4.40144e-27,4.54729e-22,3.99612e-25,4.03085e-16,6.23653e-33
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.74007e-28,0.0,0.0,4.11346e-38,2.68461e-37,1.02739e-27,2.41309e-33
2.39549e-32,2.89378e-24,1.49396e-38,1.00471e-32,3.97131e-30,1.0,5.3508e-21,3.49798e-20,7.32837e-37
4.75091e-17,2.94927e-32,1.0,3.57636e-37,2.58592e-26,1.00677e-19,1.88039e-24,9.16515e-16,2.42388e-30
1.47654e-22,7.72012e-32,1.0,3.32889e-35,7.00966e-30,7.17223e-20,5.46383e-23,4.01756e-15,8.17677e-35
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.69996e-35,0.0,6.94078e-34,6.76808e-35,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.96114e-26,0.0,0.0,0.0,0.0,5.1061e-36,0.0,1.30901e-30,1.0
9.74129e-25,4.76175e-30,1.0,1.22477e-30,1.19558e-26,1.04301e-20,1.67125e-21,4.42591e-13,1.76183e-35
9.40367e-24,6.37176e-30,1.0,3.45571e-30,4.46773e-23,4.30162e-21,6.71277e-21,2.84141e-14,5.01649e-34
2.47479e-20,2.82548e-34,1.0,0.0,3.47243e-31,2.4654e-20,2.85975e-25,8.99233e-16,2.47982e-36
5.20961e-23,1.19633e-25,2.35956e-22,8.47232e-19,1.0,4.06819e-32,6.8398e-25,6.8305e-15,1.59766e-20
3.67386e-29,2.92531e-36,1.0,0.0,0.0,1.50744e-24,3.74553e-27,7.70656e-17,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13596e-34
4.33116e-30,4.49913e-35,1.0,6.58745e-38,0.0,2.62052e-24,8.59711e-27,8.75713e-15,0.0
1.80954e-22,8.37562e-36,1.0,0.0,1.71561e-33,2.93919e-22,1.76587e-27,2.40397e-17,2.00601e-36
1.0,0.0,2.09137e-33,0.0,0.0,3.30439e-35,1.32844e-36,4.07903e-28,1.1941e-33
1.32971e-28,1.85265e-29,1.0,2.18575e-32,4.61245e-36,8.33162e-26,3.20172e-30,1.21155e-14,7.66191e-32
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8825e-26,8.00728e-34,1.0,3.00155e-35,2.24717e-35,1.20275e-20,2.75484e-25,2.44354e-14,3.68632e-38
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.30467e-29,2.88828e-35,1.0,0.0,0.0,2.26108e-24,1.88961e-26,1.97012e-16,0.0
3.22802e-26,9.6361e-34,1.0,8.20752e-35,1.05619e-34,7.21732e-20,9.85837e-25,5.18107e-14,9.37917e-38
1.45409e-38,3.00848e-33,1.0,0.0,0.0,0.0,0.0,1.32351e-17,0.0
4.42957e-34,0.0,1.0,0.0,0.0,4.1772e-30,1.0048e-30,1.48259e-16,0.0
2.03881e-30,3.11604e-31,1.0,3.23474e-34,0.0,7.02179e-27,4.73956e-32,7.62454e-15,2.91149e-32
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.87182e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.10254e-34,0.0,1.12227e-32,1.27874e-29
1.64876e-23,2.68542e-30,1.0,1.75519e-30,2.99719e-26,2.85527e-22,4.88687e-22,2.11698e-13,7.09343e-35
1.0,3.03235e-23,1.68143e-18,2.92591e-25,2.81146e-29,4.44006e-16,2.37182e-20,9.69387e-19,1.92255e-19
6.32234e-29,7.36331e-38,0.0,0.0,0.0,5.54172e-35,3.09913e-38,7.84096e-29,1.0
1.0,3.40191e-35,3.2555e-31,0.0,3.10114e-35,1.1821e-25,2.1702e-27,9.32625e-25,1.4958e-29
1.0,0.0,0.0,0.0,0.0,5.89233e-37,0.0,0.0,4.2357e-34
7.93534e-17,5.29845e-33,1.0,2.66096e-38,5.20927e-24,2.7857e-19,2.34681e-23,3.30076e-16,3.23882e-30
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.70763e-35,0.0
1.73039e-29,1.06901e-16,1.0,5.75821e-37,0.0,1.07618e-32,1.05646e-31,2.42811e-13,1.4142e-27
2.97013e-32,0.0,1.0,0.0,0.0,8.36456e-31,1.78428e-31,1.76279e-17,0.0
1.0,0.0,2.68974e-24,0.0,7.11543e-37,3.76638e-29,6.88224e-29,4.50616e-26,6.13707e-28
2.89061e-25,0.0,1.0,0.0,0.0,9.94401e-31,1.70307e-33,1.91294e-15,0.0
1.0,0.0,9.1086e-27,0.0,2.12173e-33,1.00977e-28,7.99584e-31,2.88673e-24,3.96245e-27
1.0,3.30445e-33,1.06997e-32,0.0,1.81429e-34,9.88634e-21,1.28258e-26,1.54225e-26,2.57186e-24
1.94859e-36,4.27158e-31,1.0,0.0,0.0,6.70689e-34,8.54873e-37,2.39884e-16,0.0
5.4589e-20,6.39951e-34,1.0,0.0,5.43545e-31,4.73405e-20,6.68169e-25,8.04682e-16,3.81651e-36
3.08663e-34,3.32315e-37,1.0,0.0,0.0,1.97521e-29,5.84772e-30,1.27225e-15,0.0
5.3512e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.36446e-32,2.60509e-37,1.0,0.0,0.0,4.87638e-25,3.63838e-27,3.57813e-15,0.0
1.08304e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.52597e-38,1.0,0.0,0.0,8.3495e-35,0.0,1.8296e-14,0.0
3.0041e-23,1.03359e-30,1.0,6.28441e-32,2.44696e-25,6.99923e-23,8.06418e-23,2.64159e-15,4.13734e-35
1.0,0.0,4.76299e-35,0.0,0.0,8.64476e-28,3.49868e-29,6.34396e-30,6.32854e-32
3.06564e-24,8.59001e-15,1.0,6.78181e-34,1.14108e-33,5.10234e-30,1.36459e-27,3.19355e-12,4.69089e-25
1.04474e-26,6.06594e-35,5.94813e-24,1.28587e-24,0.0,3.99914e-33,1.52819e-24,1.0,5.66647e-28
1.2164e-31,1.54813e-25,1.91512e-35,4.48029e-30,6.98801e-27,1.0,7.66047e-19,1.80284e-19,1.46071e-37
5.14601e-17,5.58446e-33,1.0,1.51594e-37,1.15044e-24,2.63722e-19,4.84584e-24,7.23186e-16,4.29382e-30
7.04765e-22,1.3562e-34,4.86104e-25,3.93011e-23,1.3092e-37,3.60648e-31,1.36421e-25,1.0,6.15416e-34
1.3264e-33,3.49829e-28,0.0,2.64824e-36,0.0,1.0,9.79034e-28,1.7039e-35,5.64857e-26
6.23645e-22,2.24937e-29,1.0,3.18721e-29,5.10534e-21,8.31497e-22,1.81274e-20,2.11681e-14,2.97354e-33
3.61387e-22,1.07532e-29,1.0,3.69772e-30,2.76299e-23,2.51687e-21,1.11777e-21,1.13664e-14,3.76787e-33
2.64559e-35,0.0,9.76301e-34,8.29011e-36,0.0,0.0,0.0,1.0,0.0
1.39254e-21,3.5921e-29,1.0,1.60391e-29,1.93886e-22,9.38429e-21,6.90565e-21,2.30109e-14,1.77559e-32
1.85655e-24,0.0,1.0,1.56701e-36,0.0,9.61535e-26,1.12781e-32,4.70643e-13,0.0
6.1372e-25,1.81254e-29,0.0,0.0,0.0,0.0,2.43454e-33,9.87238e-32,1.0
1.94307e-31,1.93103e-35,1.0,1.46493e-37,0.0,8.06053e-29,3.60294e-29,1.84732e-14,0.0
1.0,5.5802e-33,4.63288e-25,0.0,1.61134e-32,1.96439e-26,1.23495e-23,1.20728e-21,1.82718e-23
3.26167e-36,3.07711e-36,2.05108e-26,1.75512e-27,0.0,7.60916e-33,2.88796e-28,1.0,0.0
1.75105e-22,5.82193e-29,1.0,3.35255e-27,2.16791e-26,3.36755e-20,3.4199e-20,4.76861e-13,2.18326e-29
3.82821e-18,5.3202e-33,1.0,2.2894e-38,1.7012e-26,8.23268e-17,1.50824e-22,8.99508e-16,1.67502e-31
1.86079e-27,6.79169e-29,1.0,7.95411e-29,5.42366e-34,4.58458e-21,5.58279e-23,7.90583e-12,1.94969e-36
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.64005e-23,7.2764e-33,1.0,3.72452e-36,1.98211e-31,6.13623e-18,2.36348e-22,8.89836e-15,3.01701e-36
3.56054e-32,6.73798e-30,1.0,2.51081e-36,0.0,5.16648e-31,9.36438e-34,3.1078e-15,1.17643e-30
4.28073e-30,0.0,1.0,1.70762e-38,0.0,1.10638e-25,1.10527e-28,3.72872e-16,0.0
2.3246e-31,0.0,1.21721e-31,1.67309e-34,0.0,0.0,0.0,1.0,5.23616e-35
1.0,9.59104e-31,2.71765e-22,7.97824e-36,3.3959e-29,1.04201e-16,3.89681e-21,4.03492e-22,6.63407e-25
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.92886e-28,9.61898e-27,5.40495e-26,7.35792e-31,2.23579e-25,3.53707e-21,1.42307e-19,7.0084e-22
1.11953e-29,3.72508e-35,2.06128e-27,7.07719e-26,0.0,4.06194e-29,7.09161e-29,1.0,7.00111e-35
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.13887e-36,1.51311e-37,4.15024e-26,6.19515e-27,0.0,5.18407e-32,3.4353e-29,1.0,0.0
2.36241e-30,0.0,1.02736e-31,4.60341e-18,0.0,1.3315e-36,6.32959e-34,1.0,0.0
4.7343e-35,0.0,1.58147e-32,3.15408e-32,0.0,0.0,0.0,1.0,0.0
2.42332e-25,8.59487e-15,1.0,1.68364e-33,1.59165e-34,1.87472e-28,4.67197e-28,1.3228e-12,1.78211e-23
1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09962e-37,4.21398e-37
4.57645e-38,3.71976e-37,1.46751e-26,2.33916e-27,0.0,1.63979e-34,4.67252e-28,1.0,0.0
6.8226e-32,0.0,1.0,0.0,0.0,3.75174e-28,1.25797e-32,2.00723e-17,0.0
2.23186e-31,2.18843e-36,2.0995e-27,8.39802e-27,8.52801e-37,2.19181e-37,9.07889e-38,1.0,1.95748e-36
5.13077e-33,9.73432e-30,1.0,3.79256e-38,0.0,6.3799e-33,1.77261e-34,1.45694e-15,1.77087e-30
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.64047e-20,1.27328e-31,7.30325e-23,1.7725e-13,8.75612e-25,1.52734e-27,3.59809e-23,1.0,2.05412e-24
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.08782e-30,1.6323e-37,1.0,0.0,0.0,3.25094e-29,4.89765e-31,6.98875e-16,0.0
6.05585e-30,0.0,4.91593e-26,9.51193e-25,0.0,0.0,1.05118e-21,1.0,6.88222e-35
1.0,2.75562e-30,3.03606e-23,3.01107e-30,5.60297e-23,1.95013e-13,1.35389e-27,6.92757e-14,1.26491e-19
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.10216e-25,6.27407e-37,0.0,0.0,0.0,0.0,0.0,5.78951e-34,1.0
2.03652e-32,0.0,1.8802e-32,1.31198e-34,0.0,0.0,0.0,1.0,7.4136e-36
4.06354e-19,9.14661e-21,1.63373e-34,1.12514e-36,1.11366e-30,3.40072e-26,4.82941e-33,4.32404e-24,1.0
7.24168e-25,0.0,0.0,0.0,0.0,3.83078e-29,0.0,1.48897e-38,1.0
5.39434e-18,2.04515e-33,1.0,5.62694e-36,6.06771e-26,3.3568e-21,1.11518e-24,8.98397e-16,2.63399e-31
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.26646e-21,1.26204e-33,5.78872e-24,2.1372e-23,1.48555e-36,1.63711e-31,1.28703e-25,1.0,3.21205e-33
8.50658e-13,3.96331e-31,1.52753e-20,3.83044e-16,1.09289e-23,1.29422e-21,4.41387e-22,1.0,4.02286e-26
2.72095e-29,8.94072e-38,1.0,4.92298e-38,0.0,2.01462e-28,3.89811e-31,4.789e-16,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.52311e-37,0.0,2.54769e-34,5.93529e-35,0.0,0.0,0.0,1.0,0.0
2.49412e-31,0.0,7.32724e-32,2.63952e-33,0.0,0.0,0.0,1.0,1.83276e-36
6.51798e-30,2.44269e-29,1.0,7.18894e-35,0.0,3.59949e-30,5.1666e-33,6.06198e-15,9.64122e-31
4.42968e-23,2.60774e-36,1.3941e-24,2.48505e-30,4.79856e-33,7.06577e-35,6.02342e-35,1.0,3.59193e-31
4.31459e-21,1.22121e-15,3.98007e-27,3.85633e-23,3.44968e-30,1.0,5.15147e-16,4.79875e-17,1.09782e-22
3.80029e-18,2.80301e-18,4.8598e-22,4.95684e-22,1.50715e-17,1.0,2.17051e-14,2.33197e-13,9.09849e-28
1.0,1.34669e-10,3.85269e-09,3.44856e-16,2.58602e-12,1.65503e-08,1.72403e-09,1.51859e-07,5.52406e-09
2.38248e-32,7.62922e-24,2.4194e-38,8.99661e-33,5.32307e-30,1.0,2.42558e-21,1.51493e-20,2.66764e-35
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0048e-14,7.11336e-21,1.65115e-16,9.10663e-07,4.45063e-20,3.06933e-16,1.32743e-16,0.999999,3.56969e-17
2.28011e-28,2.09438e-34,1.90285e-27,1.15119e-37,0.0,1.0,1.35447e-31,5.45014e-22,5.35826e-29
1.0,2.61349e-35,6.3751e-18,0.0,7.24814e-28,3.50548e-25,1.45921e-25,4.75847e-21,5.08775e-22
1.26155e-30,1.26085e-22,4.12553e-36,2.73021e-30,2.11981e-29,1.0,1.41129e-19,1.3755e-17,1.08871e-34
8.84235e-33,8.50404e-22,2.89815e-37,4.62176e-32,4.47018e-30,1.0,1.21e-20,6.25928e-21,6.11545e-36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.38752e-38,0.0,0.0,0.0,0.0,0.0,0.0,1.49079e-37,1.0
1.38085e-29,0.0,0.0,0.0,0.0,0.0,2.618e-35,1.10704e-33,1.0
1.0,0.0,2.95703e-29,0.0,1.16195e-36,6.56817e-31,1.64876e-33,3.58471e-27,1.22345e-28
2.08016e-19,7.51514e-34,1.0,3.90352e-37,1.0294e-26,5.63268e-22,1.65505e-25,3.7554e-16,6.84215e-32
6.43176e-22,2.27964e-26,1.87301e-34,0.0,3.41466e-36,1.49178e-30,3.72665e-38,8.99568e-27,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.01402e-36,0.0,0.0,0.0,1.0,4.4133e-36,0.0,1.38911e-35
1.0,7.6413e-34,5.29275e-35,0.0,3.58649e-36,2.63047e-21,1.87004e-24,2.58126e-31,7.11857e-25
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,8.82131e-37,0.0,0.0,0.0,0.0,7.30723e-38,0.0
2.00436e-31,2.26633e-32,1.0,1.7714e-35,0.0,7.06924e-31,3.6222e-33,1.24651e-15,2.56356e-34
0.0,6.97091e-29,4.1486e-31,4.3764e-37,5.20602e-34,3.26022e-33,1.0,1.12506e-30,2.43358e-38
5.81193e-09,9.943e-16,1.78369e-20,3.24544e-08,1.65523e-17,0.410842,1.22658e-08,0.589157,1.28356e-09
1.10736e-21,4.70646e-14,9.80095e-28,3.50439e-24,2.45096e-31,1.0,7.82185e-18,3.59042e-17,3.22822e-24
1.08606e-29,2.71893e-27,1.21178e-35,5.63899e-30,4.94786e-27,1.0,2.03332e-20,1.16534e-18,2.01744e-35
1.59333e-23,5.67906e-30,1.0,1.28138e-33,1.39265e-30,1.59674e-19,3.03493e-22,3.99353e-14,2.32252e-33
0.0,1.0,0.0,0.0,0.0,0.0,1.81638e-38,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.37185e-23,6.75833e-26,1.0,1.73983e-26,1.10598e-22,2.13796e-17,6.35502e-19,4.67348e-11,1.81232e-31
2.2741e-30,2.3241e-36,1.0,0.0,0.0,7.61334e-26,2.64774e-27,4.25149e-15,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.13156e-29,1.1744e-22,2.63246e-26,4.97061e-38,1.87131e-30,7.55505e-23,6.15401e-31,6.05487e-20,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.52301e-30,0.0,4.89647e-32,5.50193e-34,0.0,0.0,0.0,1.0,5.06399e-35
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,6.70381e-38,0.0,0.0,0.0,0.0,0.0,0.0
1.24395e-21,3.23417e-25,1.0,2.57985e-25,6.65423e-22,6.87312e-18,4.71746e-19,3.96304e-11,7.91923e-31
