Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,Prediction7,Prediction8,Prediction9
1.0,1.20309e-25,0.0,0.0,6.7233e-28,0.0,0.0,2.8742e-12,7.49276e-19
0.0257233,0.0149559,0.0159758,0.181511,0.1386,0.195663,0.199527,0.199394,0.0286504
1.0,2.91581e-22,0.0,0.0,3.93642e-24,6.93151e-36,0.0,1.02846e-10,2.51221e-15
0.999995,2.61106e-11,2.23782e-27,5.1905e-21,1.00996e-12,2.0258e-18,2.0866e-28,5.48776e-06,2.59079e-08
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44657e-21,1.31748e-30
1.82159e-10,9.83508e-18,2.69251e-17,0.0,9.14768e-23,1.15041e-18,7.90806e-38,8.12482e-18,1.0
9.49066e-24,4.64111e-18,1.0,0.0,4.75893e-19,6.83488e-24,1.15329e-16,2.26336e-23,3.79524e-14
1.0,5.5815e-25,0.0,0.0,1.69679e-30,0.0,0.0,3.52227e-15,2.81739e-18
2.51433e-17,2.3263e-13,1.0,5.43792e-32,6.95113e-14,2.69973e-17,3.50558e-12,8.47621e-17,2.49923e-10
0.999994,1.3228e-10,5.33637e-26,6.93116e-20,3.02555e-12,1.56781e-17,3.55729e-27,5.97396e-06,6.71459e-08
0.996661,1.66651e-08,2.72256e-18,1.98938e-14,3.8663e-08,3.56487e-12,1.65157e-18,0.00332428,1.48068e-05
3.85672e-06,5.66129e-14,3.06431e-12,2.49893e-27,1.14597e-14,1.1762e-13,1.23478e-26,9.3954e-09,0.999996
3.46849e-06,1.80374e-14,1.12622e-12,4.91756e-28,4.90355e-15,3.99287e-14,1.61129e-27,9.01414e-09,0.999997
3.91386e-18,7.55225e-14,1.0,2.60178e-33,2.26963e-14,5.26916e-18,1.66981e-12,1.48174e-17,6.98586e-11
2.76047e-05,2.40822e-06,2.3785e-05,5.71895e-06,9.10074e-05,0.995858,8.84387e-05,0.00122263,0.00268036
0.999999,8.85878e-11,1.38431e-26,4.90066e-22,2.19131e-13,2.10295e-18,5.05267e-30,5.38552e-07,5.43381e-07
0.999999,1.32165e-09,6.28476e-26,3.67998e-19,1.29547e-12,2.72123e-17,1.70654e-27,8.1451e-07,8.21771e-08
0.999565,6.89479e-08,1.62541e-17,7.44584e-15,9.65495e-09,3.69452e-12,1.25864e-19,0.000325541,0.000109397
2.52889e-18,3.15731e-14,1.0,5.08085e-34,9.16693e-15,2.25838e-18,4.79124e-13,8.84606e-18,7.05023e-11
1.47347e-12,2.58918e-15,1.88266e-12,1.55392e-16,2.86172e-12,0.999999,1.41483e-12,2.88697e-09,6.51307e-07
0.999888,9.71022e-11,1.91183e-24,4.01511e-19,4.83608e-11,2.46438e-16,5.03762e-25,0.000111551,2.40792e-07
1.01644e-20,5.11491e-16,1.0,0.0,8.65216e-17,7.84362e-21,6.93447e-15,2.44907e-20,3.37455e-12
0.999987,2.715e-10,1.72742e-24,2.23365e-19,1.11332e-11,1.05478e-16,4.26291e-26,1.25732e-05,3.44017e-07
8.12539e-23,1.80088e-17,1.0,0.0,2.23613e-18,5.99096e-23,3.6462e-16,1.93475e-22,1.56283e-13
1.08402e-07,1.22439e-10,7.01077e-12,3.53294e-32,8.83282e-16,2.8379e-13,3.83505e-25,1.85257e-14,1.0
2.60614e-32,1.4187e-24,1.0,0.0,5.3533e-26,1.67313e-32,9.5902e-23,5.93052e-32,3.59057e-19
7.30243e-07,2.07502e-14,3.65501e-11,8.93589e-27,9.20635e-15,3.24643e-12,1.53123e-25,1.46381e-08,0.999999
8.71509e-12,1.57399e-19,3.5395e-15,0.0,5.32279e-23,4.32119e-16,1.94099e-36,1.73567e-16,1.0
0.000218177,2.58121e-13,3.72773e-13,9.87647e-14,6.54796e-07,9.31854e-10,8.27314e-14,0.999769,1.26213e-05
4.64045e-18,4.33831e-14,1.0,7.06624e-34,1.00948e-14,3.83868e-18,3.71502e-13,1.05777e-17,1.48987e-10
0.0158499,2.71125e-06,1.04604e-06,5.84207e-06,0.00235399,0.000140307,3.26672e-06,0.978142,0.00350105
2.06243e-06,1.17743e-11,6.51848e-10,1.64494e-23,5.60932e-13,1.16616e-09,1.72818e-21,1.27525e-08,0.999998
0.999993,1.2653e-10,6.79088e-26,6.08544e-20,3.22643e-12,1.70047e-17,3.6826e-27,6.41401e-06,8.1945e-08
0.00345746,0.000891666,0.00146483,0.0103769,0.0130118,0.88085,0.0145395,0.0529024,0.0225049
1.19975e-20,8.34967e-16,1.0,0.0,3.86825e-17,4.8728e-21,2.60185e-15,8.2953e-21,7.27792e-12
1.34484e-18,1.41962e-14,1.0,6.31423e-35,3.57816e-15,1.04144e-18,1.34995e-13,3.46036e-18,7.19802e-11
1.72799e-23,3.77329e-18,1.0,0.0,8.247e-19,1.50632e-23,1.43326e-16,7.84308e-23,5.26018e-14
3.39548e-27,1.79671e-20,1.0,0.0,5.83427e-22,2.1502e-27,4.07998e-19,4.51742e-27,4.34614e-16
0.999989,2.22967e-10,6.45776e-25,1.8855e-19,8.40979e-12,6.48821e-17,2.61257e-26,1.11096e-05,1.97451e-07
5.27786e-23,4.36466e-18,1.0,0.0,6.25828e-19,2.45584e-23,3.88585e-17,1.0566e-22,2.62518e-13
1.0,3.08792e-12,4.04632e-31,7.20292e-24,8.43203e-15,5.46936e-21,6.66682e-33,1.94724e-07,3.18502e-09
3.18096e-19,7.13573e-15,1.0,6.07805e-36,1.4899e-15,2.77312e-19,8.73225e-14,7.85183e-19,2.51136e-11
5.41479e-14,1.0,1.12121e-16,5.33114e-24,6.90644e-20,1.23191e-24,2.16884e-21,5.25114e-27,2.77169e-16
1.0,5.84215e-16,0.0,2.24448e-31,5.45073e-19,1.4777e-27,0.0,2.20527e-09,4.9554e-12
1.38704e-06,0.999999,1.9656e-10,4.10776e-10,2.16895e-10,9.02406e-12,1.08875e-11,5.18526e-13,8.64555e-09
1.01884e-22,2.28781e-17,1.0,0.0,2.96501e-18,8.15588e-23,5.03596e-16,2.5619e-22,1.70301e-13
8.03206e-18,6.19525e-14,1.0,1.94937e-33,1.53188e-14,6.61481e-18,5.13589e-13,1.86904e-17,2.09566e-10
2.3784e-33,1.0,1.63884e-34,0.0,0.0,0.0,0.0,0.0,2.72401e-37
6.25489e-05,4.22296e-15,9.88851e-15,2.49876e-15,9.09715e-08,1.30605e-10,2.08965e-15,0.999935,2.88818e-06
1.62736e-23,3.96955e-18,1.0,0.0,8.23499e-19,1.79864e-23,1.53082e-16,7.29963e-23,5.59552e-14
0.999998,2.41806e-12,2.5806e-29,6.25933e-23,9.50656e-14,7.39122e-20,8.83539e-31,2.23937e-06,9.58895e-09
1.92035e-20,1.0,5.52784e-31,8.00257e-36,5.64219e-33,0.0,7.15978e-38,0.0,1.39638e-26
1.4356e-08,2.33225e-10,1.80406e-08,8.41342e-11,3.62483e-08,0.999928,2.65818e-08,3.31236e-06,6.8996e-05
2.80846e-16,1.0,3.89629e-26,7.24794e-28,8.46893e-27,4.08653e-31,9.09185e-31,3.46196e-34,6.64446e-22
1.2104e-25,4.13507e-19,1.0,0.0,1.27363e-20,6.58829e-26,8.51116e-18,1.49977e-25,2.65432e-15
3.77374e-19,8.47638e-15,1.0,8.57025e-36,1.72622e-15,3.2517e-19,1.04032e-13,9.08947e-19,2.67964e-11
5.36356e-12,1.0,1.20186e-16,1.44955e-18,2.71289e-18,1.50326e-21,1.08142e-19,1.06748e-23,1.13334e-15
1.04346e-19,2.28348e-15,1.0,3.66229e-37,4.03374e-16,6.59762e-20,1.95593e-14,2.09568e-19,1.65621e-11
8.02912e-32,2.63862e-24,1.0,0.0,1.06822e-25,4.86943e-32,1.38735e-22,1.72887e-31,8.4324e-19
1.4466e-20,6.83647e-16,1.0,1.43719e-38,1.13281e-16,1.01811e-20,8.8001e-15,3.31915e-20,4e-12
1.0,1.67898e-12,5.64521e-31,2.15484e-24,7.37118e-15,3.77108e-21,3.20929e-33,2.16027e-07,5.56179e-09
5.13374e-09,6.4047e-11,5.7966e-09,2.09202e-11,1.27686e-08,0.999959,8.89784e-09,1.53638e-06,3.90742e-05
1.91757e-18,2.3257e-14,1.0,1.59222e-34,5.65304e-15,1.73789e-18,2.4299e-13,4.84974e-18,8.19839e-11
1.16858e-20,5.04328e-16,1.0,0.0,8.65338e-17,7.71739e-21,6.13704e-15,2.71902e-20,3.77023e-12
1.61891e-14,1.0,9.20263e-16,1.33784e-28,3.07211e-20,4.24495e-25,6.41355e-23,1.74935e-28,2.15355e-14
1.51359e-13,1.0,2.89004e-20,5.94095e-21,1.35706e-21,7.01917e-25,1.29398e-23,1.54642e-27,2.24013e-18
0.999973,2.56662e-11,1.922e-26,1.70216e-20,4.91036e-12,1.13468e-17,3.76126e-27,2.73186e-05,5.7406e-08
9.72237e-10,8.39915e-12,1.21589e-09,1.78543e-12,2.26654e-09,0.999982,1.48605e-09,4.15939e-07,1.75972e-05
3.01337e-20,1.17791e-15,1.0,5.83535e-38,2.04087e-16,2.13151e-20,1.46389e-14,6.92316e-20,6.15787e-12
8.36886e-19,1.35913e-14,1.0,3.44618e-35,3.00823e-15,7.00646e-19,1.49016e-13,2.03881e-18,4.65854e-11
9.38101e-19,1.0,3.53126e-22,8.36781e-33,8.06128e-27,2.51418e-33,7.67922e-29,1.28218e-36,9.56343e-22
1.80189e-05,4.97442e-17,2.07443e-16,2.72434e-17,9.94031e-09,7.31542e-12,2.4432e-17,0.999981,6.07766e-07
3.39979e-36,1.0,7.0384e-25,0.0,0.0,0.0,0.0,0.0,9.22237e-34
4.98194e-17,1.0,2.99667e-27,5.99726e-29,5.06724e-28,1.50379e-32,3.4351e-32,1.11086e-35,5.04609e-23
4.09443e-08,1.10669e-15,4.96902e-12,2.42901e-30,9.33333e-17,4.94193e-13,4.22045e-28,1.87843e-10,1.0
2.19029e-18,2.85538e-14,1.0,3.77816e-34,8.08319e-15,1.94877e-18,4.28509e-13,7.51515e-18,6.53974e-11
1.87762e-21,3.69124e-16,1.0,0.0,5.10337e-17,1.94778e-21,1.09534e-14,5.52078e-21,6.41582e-13
1.02322e-22,2.29087e-17,1.0,0.0,2.96592e-18,7.94474e-23,5.03261e-16,2.57642e-22,1.68346e-13
0.0404403,0.0029669,0.00369122,0.0298349,0.0768072,0.118317,0.0180288,0.652201,0.0577123
1.25528e-19,3.98867e-15,1.0,9.54116e-37,6.83454e-16,1.07703e-19,4.67803e-14,2.7069e-19,1.48023e-11
1.0,1.03406e-12,6.64108e-31,1.70393e-24,9.2804e-15,4.17587e-21,4.36101e-33,3.55172e-07,5.85706e-09
2.38862e-19,5.73805e-15,1.0,3.38153e-36,1.15615e-15,2.00819e-19,7.04789e-14,5.76699e-19,2.08935e-11
2.97927e-22,4.4596e-17,1.0,0.0,5.7179e-18,2.16257e-22,7.51174e-16,6.65377e-22,3.71981e-13
0.999994,3.15981e-10,4.92011e-26,2.9836e-19,4.1598e-12,3.37297e-17,9.55547e-27,5.983e-06,5.09025e-08
1.42735e-20,8.56295e-16,1.0,0.0,5.1974e-17,7.45082e-21,3.48367e-15,1.24622e-20,7.67908e-12
1.0,4.28435e-13,1.49088e-31,7.85588e-26,2.01573e-15,7.94219e-22,1.03617e-34,1.23874e-07,1.01309e-08
1.31232e-18,1.49278e-14,1.0,6.39031e-35,3.63834e-15,1.04636e-18,1.44047e-13,3.32333e-18,6.98263e-11
1.0,2.12857e-12,2.33232e-32,4.95907e-25,1.45362e-15,7.71716e-22,1.10805e-34,3.87547e-08,2.34542e-09
2.12866e-19,5.93845e-15,1.0,2.61332e-36,1.0415e-15,1.82012e-19,6.74498e-14,4.56629e-19,2.01883e-11
2.16468e-18,2.06269e-14,1.0,1.59113e-34,5.28842e-15,1.73063e-18,1.9202e-13,5.55239e-18,9.61081e-11
7.16396e-21,7.80591e-16,1.0,0.0,3.59419e-17,3.33448e-21,3.43242e-15,5.72457e-21,4.10049e-12
1.52885e-23,3.66457e-18,1.0,0.0,8.46615e-19,1.65459e-23,1.58518e-16,7.31454e-23,4.89323e-14
1.55139e-20,7.75927e-16,1.0,0.0,6.2597e-17,8.69267e-21,4.06248e-15,1.78308e-20,7.2946e-12
1.0,3.92131e-15,1.0121e-36,6.06865e-29,3.35329e-17,6.43541e-25,0.0,4.5337e-08,1.08217e-10
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99599e-28,0.0
1.72003e-10,1.72307e-16,1.68706e-12,8.74242e-36,1.18148e-19,3.74707e-13,2.25049e-30,1.87634e-14,1.0
0.999998,8.66503e-09,4.02715e-24,7.50705e-18,9.198e-12,5.20735e-16,1.07553e-25,1.84718e-06,3.97618e-07
1.65392e-18,2.33065e-14,1.0,2.12634e-34,6.31338e-15,1.43714e-18,3.42571e-13,5.49992e-18,5.61074e-11
0.998461,2.33128e-06,1.14194e-15,3.34835e-11,3.09127e-07,3.09106e-10,1.0061e-15,0.00149275,4.3151e-05
2.54987e-08,6.72611e-16,2.34658e-12,4.38524e-31,3.60608e-17,3.72401e-13,1.13663e-28,7.81645e-11,1.0
1.0,3.67235e-13,0.0,1.11107e-33,1.2131e-22,1.69156e-30,0.0,1.37309e-14,1.43462e-12
1.0,8.85843e-16,2.69444e-38,5.87173e-30,9.46545e-18,8.07981e-26,0.0,3.40905e-08,3.08004e-11
1.77661e-20,7.66724e-16,1.0,1.99452e-38,1.27702e-16,1.3464e-20,9.40313e-15,4.06784e-20,4.9195e-12
0.00132416,0.000218054,0.000181521,0.00632944,0.00474505,0.944457,0.00472115,0.0292196,0.00880337
1.97488e-14,1.19951e-10,1.0,1.97466e-27,3.31394e-12,5.95662e-15,9.25568e-11,5.29995e-15,3.13006e-08
5.29756e-24,1.60976e-18,1.0,0.0,3.29051e-19,5.21961e-24,6.50975e-17,2.34837e-23,2.77575e-14
1.0,6.06248e-13,4.23224e-36,1.80275e-25,1.9846e-16,2.19332e-23,2.8415e-36,2.03181e-08,2.59386e-11
4.57022e-24,2.71069e-18,1.0,0.0,2.60156e-19,3.40685e-24,6.7102e-17,1.05661e-23,2.59853e-14
0.999998,4.58428e-12,3.66876e-29,1.18697e-22,1.23077e-13,1.17391e-19,1.51564e-30,2.04145e-06,1.12117e-08
1.0,3.54935e-11,2.61534e-28,2.64947e-22,8.16473e-14,2.92616e-19,9.86067e-31,3.95546e-07,4.83108e-08
5.86386e-21,5.80243e-16,1.0,0.0,3.02078e-17,2.94492e-21,2.69264e-15,5.06117e-21,3.83583e-12
1.16726e-22,2.53002e-17,1.0,0.0,3.30747e-18,9.20355e-23,5.54099e-16,2.94701e-22,1.82775e-13
8.19462e-23,9.85679e-18,1.0,0.0,2.13127e-18,7.17881e-23,2.54096e-16,3.22841e-22,1.79932e-13
4.02291e-11,1.96346e-18,3.72479e-15,0.0,2.54673e-22,3.98854e-17,5.73994e-36,9.66003e-17,1.0
2.17557e-19,3.91528e-15,1.0,1.35113e-36,6.87958e-16,1.38364e-19,3.00379e-14,4.13796e-19,2.71235e-11
1.56727e-10,3.77887e-17,1.3374e-13,6.63364e-38,1.85741e-20,1.24352e-14,2.21221e-32,4.93302e-15,1.0
2.3228e-19,3.89939e-17,1.0,9.24684e-37,5.49166e-16,5.09542e-20,1.82008e-15,1.45445e-17,1.98788e-11
2.88785e-21,4.86653e-16,1.0,0.0,6.77656e-17,2.91127e-21,1.32744e-14,8.25002e-21,8.66576e-13
0.999997,7.51355e-10,3.31875e-25,2.55975e-19,3.45426e-12,4.83595e-17,6.42253e-27,2.50537e-06,1.94339e-07
3.46284e-15,2.89934e-11,1.0,7.40105e-29,8.75955e-13,1.1501e-15,2.72131e-11,1.05963e-15,1.13976e-08
0.00241135,6.25432e-09,7.28655e-09,1.37878e-08,0.000125668,4.26739e-06,9.45904e-09,0.996976,0.00048288
2.83078e-08,5.27206e-10,3.01568e-08,2.57976e-10,7.44866e-08,0.999903,5.56492e-08,5.77716e-06,9.06282e-05
1.27997e-20,6.17308e-16,1.0,0.0,1.04444e-16,1.01796e-20,8.2586e-15,3.0568e-20,3.90965e-12
0.000109395,9.85867e-14,3.35556e-13,2.2669e-13,5.10214e-07,4.2064e-09,1.72159e-13,0.999882,8.45153e-06
1.05448e-08,1.67703e-10,8.0351e-09,1.52777e-10,2.65424e-08,0.99995,1.96887e-08,2.8151e-06,4.70902e-05
1.16215e-20,1.52472e-15,1.0,6.24092e-38,2.79532e-16,1.51607e-20,5.58495e-14,4.24885e-20,1.64999e-12
2.49358e-21,4.44464e-16,1.0,0.0,5.97701e-17,2.5212e-21,1.2041e-14,6.96727e-21,7.99037e-13
1.53097e-05,2.47874e-17,1.00685e-16,1.20152e-17,6.91205e-09,4.14279e-12,1.08586e-17,0.999984,4.70451e-07
1.94046e-21,3.61456e-16,1.0,0.0,5.0362e-17,1.98389e-21,1.0398e-14,5.67491e-21,6.73904e-13
1.75829e-31,4.43307e-24,1.0,0.0,1.82198e-25,1.04268e-31,2.04425e-22,3.60401e-31,1.44406e-18
3.34639e-09,2.07629e-14,1.02438e-10,1.17118e-31,3.7805e-17,3.21466e-12,1.40719e-26,7.77775e-13,1.0
1.91337e-24,1.10951e-18,1.0,0.0,2.02738e-19,2.32698e-24,5.93849e-17,8.46674e-24,1.25511e-14
1.0,8.95208e-16,1.60467e-38,3.76301e-30,5.38084e-18,2.04407e-26,0.0,1.24092e-08,1.40478e-11
4.09296e-05,1.12361e-15,3.4981e-15,7.88594e-16,4.82743e-08,7.51385e-11,6.66209e-16,0.999957,1.87834e-06
2.48478e-18,5.66449e-14,1.0,1.34359e-33,1.80868e-14,3.66709e-18,1.49842e-12,1.03454e-17,4.88911e-11
9.27991e-23,2.05061e-17,1.0,0.0,2.58109e-18,6.94535e-23,4.28704e-16,2.2463e-22,1.63555e-13
2.64162e-26,1.11111e-19,1.0,0.0,3.26332e-21,1.61292e-26,2.23864e-18,3.10675e-26,1.30588e-15
1.60418e-19,1.0,2.57693e-22,8.95792e-33,1.33866e-27,2.09177e-34,4.28686e-29,1.15534e-37,5.91043e-23
5.08969e-21,3.89324e-16,1.0,0.0,6.22083e-17,4.47404e-21,6.55896e-15,1.25116e-20,1.92176e-12
6.32763e-21,4.10016e-16,1.0,0.0,3.43662e-17,3.89501e-21,2.52936e-15,7.83926e-21,4.09247e-12
3.254e-22,2.7618e-17,1.0,0.0,6.76403e-18,2.40743e-22,7.06293e-16,1.34088e-21,3.49996e-13
5.89689e-05,3.64381e-15,9.25678e-15,2.28315e-15,8.51945e-08,1.2776e-10,1.91162e-15,0.999938,2.77318e-06
0.999979,2.99894e-09,3.93674e-23,2.21312e-17,6.73855e-11,1.7802e-15,4.7311e-24,2.0237e-05,4.30494e-07
3.62233e-14,1.0,5.82808e-21,1.02932e-22,2.02981e-22,3.68863e-26,8.19448e-25,8.24174e-29,7.80176e-19
0.999992,5.66962e-11,3.20013e-26,2.07825e-20,2.63834e-12,9.07693e-18,1.73255e-27,8.15068e-06,7.03664e-08
5.11497e-05,3.1821e-15,1.11619e-14,3.10716e-15,8.52488e-08,2.0512e-10,2.66173e-15,0.999946,2.65741e-06
8.84197e-27,1.0,3.77037e-28,0.0,2.63568e-37,0.0,0.0,0.0,1.02357e-28
0.000157063,1.45934e-13,2.76376e-13,1.19275e-13,5.57054e-07,1.9095e-09,9.58417e-14,0.999832,1.0536e-05
0.0171298,7.69163e-08,3.19778e-09,3.24964e-08,0.000201312,2.39758e-06,6.42144e-09,0.981835,0.000831048
5.83367e-05,3.62724e-15,9.37595e-15,2.35997e-15,8.57305e-08,1.34246e-10,1.98869e-15,0.999939,2.76283e-06
1.71465e-14,9.27848e-11,1.0,1.21169e-27,2.60363e-12,5.00856e-15,6.52392e-11,4.53058e-15,3.21644e-08
1.0,1.91149e-16,0.0,3.27721e-31,7.84124e-19,1.45408e-27,0.0,7.36517e-09,1.78938e-12
0.000120513,5.22768e-14,1.0135e-13,3.74788e-14,3.22646e-07,8.59152e-10,2.94526e-14,0.999872,7.39e-06
6.04701e-22,2.00251e-17,1.0,0.0,3.18771e-18,2.23742e-22,1.17773e-16,1.09233e-21,1.33519e-12
0.000226683,1.72456e-12,6.9231e-12,4.66486e-12,2.13372e-06,2.78074e-08,3.48399e-12,0.999746,2.53908e-05
4.14285e-20,1.61498e-15,1.0,4.39549e-38,1.46654e-16,2.42837e-20,8.66092e-15,5.11517e-20,1.26084e-11
1.68902e-16,1.0,2.01229e-19,2.53213e-27,2.20577e-23,3.97655e-29,1.18847e-24,1.11325e-31,9.5657e-20
0.0029302,1.85166e-08,3.13082e-08,5.29287e-08,0.000216025,1.06846e-05,3.42445e-08,0.996047,0.000795696
1.14473e-27,1.0,7.28784e-21,0.0,4.34071e-34,0.0,5.50452e-33,0.0,9.66193e-28
2.0423e-24,1.0731e-18,1.0,0.0,2.23506e-19,2.39632e-24,6.57223e-17,1.05925e-23,1.18236e-14
0.0010512,5.09793e-11,2.47936e-10,9.21304e-19,2.78737e-10,2.78657e-10,2.83754e-20,0.000131787,0.998817
0.999834,1.31817e-07,2.43634e-19,7.47104e-14,4.89885e-09,1.13275e-12,1.22122e-19,0.000162478,3.55613e-06
4.99666e-20,1.0,1.10878e-24,8.09276e-36,1.58857e-29,4.16904e-36,7.23864e-33,0.0,3.1774e-23
1.62702e-08,2.46306e-16,3.69163e-14,8.75718e-34,2.36852e-18,3.06868e-14,4.43061e-31,4.46693e-12,1.0
6.00464e-05,3.58407e-15,8.51815e-15,2.04766e-15,8.33254e-08,1.13629e-10,1.71549e-15,0.999937,2.74262e-06
0.0134046,7.19748e-07,4.03419e-09,2.88042e-15,5.34736e-08,3.79474e-08,1.01091e-15,3.52727e-05,0.986559
8.02932e-11,2.78394e-19,3.10089e-14,3.52289e-38,2.71524e-21,9.69123e-15,3.13361e-34,8.01639e-14,1.0
3.87913e-21,2.19469e-16,1.0,0.0,3.71341e-17,2.59084e-21,2.98377e-15,9.42897e-21,1.90919e-12
8.14925e-25,1.0,1.277e-29,0.0,3.28144e-36,0.0,0.0,0.0,1.6376e-28
3.16239e-05,1.0316e-15,5.51174e-15,2.03903e-15,5.16255e-08,1.93973e-10,1.6661e-15,0.999967,1.60315e-06
0.00201469,6.02967e-10,2.95232e-10,3.74144e-10,2.98987e-05,2.03091e-07,2.26545e-10,0.997761,0.000193691
4.79968e-23,1.86081e-17,1.0,0.0,3.56747e-18,8.73704e-23,9.98114e-16,2.03263e-22,7.91854e-14
2.76864e-16,1.0,6.41251e-19,5.57631e-27,6.50189e-23,1.22121e-28,3.89396e-24,4.28876e-31,2.36143e-19
5.71288e-05,2.80343e-15,6.39024e-15,1.48757e-15,7.28859e-08,8.93939e-11,1.24527e-15,0.99994,2.49584e-06
2.09978e-05,1.02814e-16,4.5195e-16,7.31245e-17,1.48903e-08,1.51978e-11,6.59034e-17,0.999978,7.6523e-07
3.54981e-20,1.82589e-15,1.0,2.23718e-38,1.00027e-16,1.59305e-20,6.17668e-15,2.78871e-20,1.3221e-11
0.000351917,3.67606e-12,6.99501e-12,3.31477e-12,2.57945e-06,1.38157e-08,2.22333e-12,0.999608,3.76799e-05
1.09195e-13,9.22445e-17,1.06103e-13,4.48791e-18,2.02631e-13,1.0,8.68014e-14,4.21817e-10,1.52332e-07
1.58191e-05,1.22083e-06,1.17004e-05,3.01993e-06,5.24582e-05,0.997144,4.96822e-05,0.000815163,0.00190649
0.225437,0.0149118,0.00267027,0.0164745,0.0697823,0.0333849,0.00436433,0.515242,0.117732
4.82927e-10,3.60178e-12,6.50158e-10,6.17378e-13,1.09053e-09,0.999987,6.98548e-10,2.38183e-07,1.2761e-05
6.32414e-17,1.0,3.53208e-28,1.08759e-29,2.36457e-28,6.94669e-33,3.05518e-33,5.75639e-36,5.65537e-23
1.0,1.88594e-13,2.94486e-34,5.48393e-26,4.08084e-16,4.17188e-23,8.13759e-36,5.28878e-08,2.22044e-10
3.40407e-20,1.0,2.82137e-30,7.32605e-36,2.19553e-32,2.68554e-38,2.62264e-37,0.0,6.63713e-26
0.021247,5.50253e-05,6.41028e-05,0.000499784,0.0135928,0.00511597,0.000302732,0.947184,0.0119384
2.87014e-09,3.6738e-11,5.15443e-09,8.23519e-12,6.27511e-09,0.999964,4.53657e-09,8.55015e-07,3.56246e-05
1.0,7.20471e-15,3.3864e-33,1.37878e-28,4.54569e-16,2.99335e-23,6.90103e-37,2.82953e-07,8.98866e-09
