db_por,dd_por,dw_por,dc_por,db0_por,dbN0_por,dd_text,db_text,dd_rdata,db3_rdata,db3_data,db3_all,dd4,dd5,dd6,dd4_all,dd5_all,dd6_all,db3_idata,db3_NdNt,db4_NdNt,db5_NdNt,db6_NdNt,db3_all_zero
0.0868471216164697,0.5253526496378192,0.007548608463591308,0.6197483797178803,0.3230904302019315,0.6769095697980685,0.5934616398629053,0.0003515247385534757,0.1120917917034422,0.6390114739629302,0.8918128654970761,0.07853602744948532,19,2891,3486,0.0014487228364468167,0.22043461685093405,0.2658025162028212,0.0,0.0,0.0,0.0,0.0,0.3572815533980582
0.3434631212408989,0.05349794238683128,0.013295346628679962,0.41025641025641024,0.9225806451612903,0.07741935483870968,0.061271676300578025,0.0,0.2985781990521327,0.0947867298578199,0.9271028037383178,0.3203545425767648,0,87,0,0.0,0.02754036087369421,0.0,0.0,0.0,0.0,0.0,0.0,0.9891304347826086
0.1855696043278606,0.05736931496508775,0.0068566396175379005,0.24979555891048624,0.6471186440677966,0.3528813559322034,0.0005396168720208654,0.0005396168720208654,0.2502215657311669,0.4862629246676514,0.8452722063037249,0.15933823991948165,4,8,0,0.00025161980247845507,0.0005032396049569101,0.0,0.0,0.0,0.0,0.0,0.0,0.7536517962889854
0.03868046336540035,0.00421902562330648,0.0006546763898234193,0.043554165378530255,0.5426657263751763,0.4573342736248237,0.00010048231511254019,8.134282651967541e-05,0.12007233273056055,0.6377938517179024,0.8846388606307223,0.03587535688955973,2,0,0,9.092727636436376e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5850969458877202
0.9967156118110986,0.0002578254348639634,4.232954900751638e-05,0.9970157667949701,0.034384956696063604,0.9656150433039364,0.0001822821728034998,0.007291286912139994,0.00016236849239405096,0.9995815145404368,0.8894835429488895,0.9966025726745444,11,0,0,5.291193625939549e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03438885679217206
0.2450526497125261,0.5834427959258381,0.043562522879476304,0.8720579685178406,0.06599297012302285,0.9340070298769771,0.0,0.0,0.011741682974559686,0.9549902152641878,0.0,0.11854260427657788,2963,17105,5735,0.03190206507461401,0.18416632571760805,0.061747668985120276,0.0,0.11413509203918035,0.032140493985182615,0.1855427437112888,0.06220915727472909,0.1352406902815622
0.43341059893659095,0.5077448697104188,0.0006316737707079143,0.9417871424177175,0.18997528673721564,0.8100247132627844,0.8935240714195165,0.014402870822728647,0.009323565788221863,0.9722005518028732,0.9702725020644096,0.4270389330755372,2028,88475,422,0.011139429626049129,0.4859768422902843,0.002317968097728172,0.0,0.0,0.0,0.0,0.0,0.1928098269985208
0.08938233616263593,0.017416633533286083,0.002178159627984165,0.10897712932390616,0.7275892080069626,0.2724107919930374,0.01550603706836884,0.015775205721756516,0.0,0.0,0.8939637722530752,0.07464950645668747,78,109,106,0.00033709613290231133,0.0004710702370045119,0.0004581050011236538,0.0,0.0,0.0,0.0,0.0,0.8711862444277195
0.9954995934121592,0.00035629522702979884,9.432659084477732e-05,0.995950215230034,0.017236517004798724,0.9827634829952012,0.0016391375614676585,0.007313075274240324,0.01653310230308281,0.9498592159410872,0.9996787439844016,0.995294399548663,109,0,0,4.8727954512230936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01724007055389841
0.3080808080808081,0.05169340463458112,0.011586452762923352,0.3713606654783125,0.9016393442622952,0.09836065573770493,0.055891238670694864,0.00906344410876133,0.2971698113207547,0.09433962264150944,0.9250749250749252,0.2813428401663696,1,93,1,0.00029708853238265005,0.027629233511586453,0.00029708853238265005,0.0,0.0,0.0,0.0,0.0,0.9873284054910244
0.990634605992703,0.00016039913049307168,5.7456404952742116e-05,0.9908524615281488,0.008977853821689915,0.9910221461783101,0.0018995929443690641,0.0008141112618724559,0.00015410022164748547,0.999573656053442,0.9993087463912496,0.9905651795033852,0,6,0,0.0,1.4364101238185529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.008978483059306323
0.42904982274396586,0.4684547944042287,0.0005890844248200905,0.8980937015730146,0.1931226420928938,0.8068773579071062,0.8184294781778352,0.014145555992435731,0.008826915696558779,0.9723496408925602,0.9639710865145696,0.4223257689939924,876,85362,332,0.00464899059587747,0.4530218438873204,0.0017619462075700004,0.0,0.0,0.0,0.0,0.0,0.19619744150393328
0.4073506891271057,0.06738131699846861,0.0214395099540582,0.4961715160796325,0.9285714285714286,0.07142857142857142,0.09385382059800663,0.0,0.2876712328767123,0.1095890410958904,0.953307392996109,0.3843797856049005,0,112,0,0.0,0.042879019908116385,0.0,0.0,0.0,0.0,0.0,0.0,0.9840637450199204
0.9954247843429902,0.00021194480297382671,4.949609171245055e-05,0.9956862252376764,0.0061109014503988104,0.9938890985496012,0.03188228080931944,0.0009196811771919069,0.09905660377358493,0.6949685534591195,0.9998941183374284,0.9953207156373384,1,88,0,1.2691305567295013e-06,0.00011168348899219612,0.0,0.0,0.0,0.0,0.0,0.0,0.006111540393800988
0.9804398396853004,0.00011829685472622141,5.3158713199757723e-05,0.9806112952532264,0.43228091986394784,0.5677190801360521,0.0,0.0,0.25505050505050497,0.0,0.9824767882829868,0.980323040259115,0,0,0,0.0,0.0,0.0,0.0,0.9999521005455904,0.0,0.0,0.0,0.4323324234615555
0.13653632883769184,0.7978463850033986,0.0017171681036024756,0.9360998819446928,0.2573494733532464,0.7426505266467537,0.0017866959868059371,0.0054975261132490395,0.061618512939887723,0.8300698343146652,0.8970214731009005,0.10277251100060816,947,108404,425,0.006775659142131435,0.7756162129288449,0.003040818516796051,0.0,0.03639612683372813,0.007646594356480904,0.9010015376303868,0.003532394132069983,0.34189640768588136
0.3344763092269327,0.05236907730673317,0.0121571072319202,0.3990024937655861,0.7092264678471575,0.2907735321528425,0.05865921787709497,0.0,0.2889908256880734,0.09174311926605504,0.9335232668566,0.3126558603491272,1,86,1,0.00031172069825436414,0.02680798004987531,0.00031172069825436414,0.0,0.0,0.0,0.0,0.0,0.7587238285144566
0.6318008530927074,0.0008767349994581974,0.0005221006176548816,0.6331996887098205,0.2878570537607584,0.7121429462392416,0.0,0.0,0.2233766233766233,0.2285714285714285,0.6435606708451965,0.6310127766886999,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2882165605095541
0.9687479588582668,0.0001075801760472738,3.0737193156363944e-05,0.9688862762274706,0.11614915700591345,0.8838508429940866,0.000720504353047133,0.05169618733113178,0.0,0.0,0.9998438794366916,0.9683272435269392,1,10,0,1.921074572272746e-06,1.9210745722727466e-05,0.0,0.0,0.9978511839555068,0.0,0.0,0.0,0.11619962107309716
0.6226809511366606,0.033707865168539325,0.0005226025607525476,0.6569114188659524,0.6399496433067562,0.3600503566932438,0.059429477020602216,0.001584786053882726,0.03195105370496261,0.9150237933378654,0.9807877041306436,0.6200679383328979,0,72,0,0.0,0.018813692187091717,0.0,0.0,0.11320754716981132,0.0,0.0,0.0,0.6426464391066161
0.4906217436609934,0.011114970475859671,0.006773185133726989,0.5085098992705801,0.3465486725663717,0.6534513274336283,0.0003909304143862392,0.0,0.031484257871064465,0.894552723638181,0.9210779595765158,0.4770753733935394,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3563887877684747
0.3759965469963947,0.5640836845579648,0.00025389732392220584,0.9403341288782816,0.7737186845836991,0.2262813154163009,0.0,0.0,0.0,0.0,0.0,0.34357385873152896,8,21897,10,0.0002031178591377647,0.5559589701924542,0.00025389732392220584,0.991043330912612,0.2677067082683307,0.00022691816763579633,0.621103389590129,0.0002836477095447455,0.8467336683417085
0.98222663439337,0.0009983156908456123,1.1154365260844832e-05,0.9832361044494764,0.06188790064684933,0.9381120993531508,0.0072458517498731985,0.010144192449822476,0.013780223108374135,0.9595931553177528,0.9966996268833844,0.9792595732339852,0,6,1,0.0,6.692619156506898e-06,1.1154365260844832e-06,0.0,0.0,0.0,0.0,0.0,0.0620754149599734
0.9120280462880128,0.07600354942649122,0.00015274171376202842,0.988184337428266,0.13927922036493556,0.8607207796350644,0.8717230421875654,0.004264748923359953,1.1981979103428446e-05,0.9999121321532416,0.7721822541966427,0.9116425552961372,45,11250,9380,0.00016365183617360186,0.04091295904340047,0.03411231607351968,0.0,0.0,0.0,0.0,0.0,0.13933811503203314
0.9972983521836908,0.00025229584375284497,4.745679978460424e-05,0.9975981048272282,0.019106007068853587,0.9808939929311464,0.00328253223915592,0.005392731535756154,0.0001243124123241262,0.9996034777994246,0.9781636931840658,0.9971351589027988,50,0,0,2.4212652951328688e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01910913399898986
0.023536451580732025,0.924233141945319,0.001609938879311573,0.9493795324053628,0.09443099273607747,0.9055690072639224,0.935472679965308,0.01861809771610292,0.27884615384615385,0.17692307692307693,0.8235294117647058,0.01295074726809044,131,60436,3798,0.001866389320263859,0.8610466027440197,0.05411104304093234,0.0,0.0,0.0,0.0,0.0,0.1716171617161716
0.8766719564724552,0.03918234716239704,0.006461119927454092,0.9223154235623064,0.8123868632014482,0.18761313679855185,0.35090828533451485,0.007089056269384137,0.011777198571290663,0.9630755864465682,0.9934597776324396,0.8687372477896169,5,749,33,0.0001889216353056752,0.028300460968790145,0.0012468827930174565,0.0,0.0,0.0,0.0,0.0,0.8198068893528184
0.19468711000178285,0.0152730730373804,0.004813692280263861,0.2147738753194271,0.9023199023199024,0.09768009768009768,0.002583574727941752,0.00046974085962577314,0.27073552425665104,0.12832550860719874,0.9588607594936708,0.18505972544125512,4,3,0,0.00023771319902537587,0.0001782848992690319,0.0,0.0,0.0,0.0,0.0,0.0,0.9492614001284522
0.11733970487843302,0.05928687706768891,0.003360814997636927,0.17998739694375887,0.7778026404117252,0.2221973595882748,0.001210246755866335,3.3617965440731524e-05,0.38495575221238937,0.18008849557522125,0.66504329004329,0.1074935671900436,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8490473864191501
0.015316106565586528,0.8949598607066365,0.0015100386754803618,0.9117860059477032,0.23541247484909456,0.7645875251509054,0.9158945004901806,3.1624553303184595e-05,0.12163265306122448,0.636734693877551,0.7428571428571429,0.013621165195149386,124,21582,32703,0.0019106611812200493,0.33254749687976703,0.5039060694309621,0.0,0.0,0.0,0.0,0.0,0.2647058823529412
0.996495135223918,0.0002879748613614457,4.808585865134835e-05,0.9968311959439308,0.03812035444100394,0.9618796455589959,0.0001939487975174554,0.007757951900698216,0.0001824335990565577,0.9995265413738772,0.8894444444444445,0.9963681669454566,4,0,0,2.1611621865774537e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038125212159203184
0.32829548805662045,0.21276909466234148,0.005750516071955175,0.5468150987909172,0.41006063328093423,0.5899393667190658,0.31676300578034683,0.012254335260115608,0.0,0.0,0.9114254624591948,0.3139929224417576,7,2677,20,0.0005160719551754643,0.19736066057210264,0.001474491300501327,0.0,0.5752212389380531,0.0,0.0,0.0,0.4287391406433435
0.6209677419354839,0.03303850156087409,0.0005202913631633715,0.6545265348595213,0.64390448261416,0.35609551738583994,0.0578125,0.0015625,0.031292517006802724,0.9183673469387756,0.9807877041306436,0.618366285119667,0,72,0,0.0,0.018730489073881373,0.0,0.0,0.11320754716981132,0.0,0.0,0.0,0.6466133782078249
0.616037971521359,0.03547339495378466,0.0,0.6515113664751436,0.5725871857258719,0.42741281427412814,0.07192737430167598,0.04888268156424581,0.026052104208416832,0.9211756847027388,0.944022770398482,0.5930552085935549,0,88,0,0.0,0.02198351236572571,0.0,0.0,0.0,0.0,0.0,0.0,0.5947767481044649
0.9953642896754241,0.00021065642318083584,4.9491569301521667e-05,0.9956244376679064,0.006137487888214595,0.9938625121117854,0.03100541842263697,0.0009030704394942807,0.09905660377358493,0.6949685534591195,0.9999094282627192,0.9952640375222236,1,88,0,1.269014597474915e-06,0.00011167328457779252,0.0,0.0,0.0,0.0,0.0,0.0,0.006138106112477543
0.9215475874707628,0.014660847339104437,0.00020496250391840082,0.9364133973137856,0.042899195394779883,0.95710080460522,0.16449399656946825,0.0006861063464837049,0.0,0.0,0.9113535629048756,0.9207156808372116,0,932,0,0.0,0.011236767861879386,0.0,0.12987012987012986,0.9952448497129348,0.0,0.0,0.0,0.042937956682293166
0.3473656539862556,0.4975402756393406,0.04829321416500807,0.8931991437906043,0.07437837837837838,0.9256216216216216,0.0,0.0,0.0,0.0,0.0,0.2042134515002441,702,4511,3,0.02636223665928124,0.16940178001427014,0.00011265913102256936,0.0,0.20613320192562828,0.02661006027064933,0.17099427618361698,0.0001137182062848262,0.12633321073924236
0.7198658479610225,0.011896816391910831,0.0014015884669291866,0.7331642528198625,0.4791739100201655,0.5208260899798345,0.03734364614176083,0.014864946522448488,0.004055185789218496,0.9859831621633536,0.9949797728712776,0.714276179670293,14,495,49,0.0002335980778215311,0.008259360608689849,0.0008175932723753588,0.0,0.0,0.0,0.0,0.0,0.4829237525696132
0.9812947287897148,0.0004487596538831839,0.00030276138567830995,0.9820462498292762,0.4313189356037674,0.5686810643962326,0.0049263040800921675,3.9728258710420725e-05,0.27411167512690354,0.011280315848843769,0.9998655856829548,0.9809482352038827,2,89,31,1.3456061585702666e-06,5.9879474056376857e-05,2.0856895457839133e-05,0.0,0.0,0.0,0.0,0.0,0.4314712874193588
0.0943921568627451,0.7883333333333333,0.00980392156862745,0.8925294117647059,0.3063980058163689,0.6936019941836311,0.0,0.0,0.011741682974559686,0.9549902152641878,0.0,0.0652156862745098,1051,24543,9186,0.020607843137254903,0.48123529411764704,0.18011764705882352,0.0,0.05633299589114513,0.020861867047777843,0.4871672720776514,0.182337878878104,0.4431749849669273
0.9953717862975942,0.0002093927230318036,5.076187225013421e-05,0.995631940892876,0.006077674903677713,0.9939223250963224,0.03081570996978852,0.0009063444108761328,0.09905660377358493,0.6949685534591195,0.9999119782318342,0.995276607787125,1,88,0,1.269046806253355e-06,0.00011167611895029524,0.0,0.0,0.0,0.0,0.0,0.0,0.006078256113001756
0.3151854031783402,0.05120659211300765,0.011477339611536198,0.3778693349028841,0.9131652661064426,0.08683473389355742,0.05591939546599496,0.008564231738035265,0.2876712328767123,0.1095890410958904,0.9264278799612778,0.2886992348440259,1,90,1,0.0002942907592701589,0.026486168334314303,0.0002942907592701589,0.0,0.0,0.0,0.0,0.0,0.9969418960244648
0.3446288241980922,0.6222260663272869,0.0018101616171600848,0.9686650521425394,0.19064948102468493,0.8093505189753151,0.894474831974832,0.06935506935506935,0.016760921235964264,0.9481190066388,0.9804635894151088,0.3180200662284387,1718,95667,1149,0.010613848663075177,0.5910332130677606,0.007098551870706272,0.0,0.0,0.0,0.0,0.0,0.20660113450928588
0.2877866095995109,0.020727606236624885,0.0022164475695505962,0.31073066340568634,0.7808997716046104,0.2191002283953896,0.002345813974674319,0.00027329871549603714,0.1203125,0.7300480769230769,0.8825549450549449,0.27898196270253744,0,1,0,0.0,1.528584530724549e-05,0.0,0.0,0.9941415590626494,0.0,0.0,0.0,0.8055449016492247
0.9828810734029648,0.0009783170352561678,1.4053172882132795e-05,0.9838734436111032,0.05611390837441242,0.9438860916255876,0.007230135203528307,0.01959366640156171,0.0006248026191725796,0.9961364478039892,0.982292759706191,0.9803493402575838,0,6,1,0.0,6.486079791753597e-06,1.0810132986255998e-06,0.0,0.0,0.0,0.0,0.0,0.05625882145377558
0.3420013166556945,0.054641211323238965,0.01283739302172482,0.4094799210006583,0.906641000962464,0.0933589990375361,0.062123039806996384,0.0006031363088057903,0.2971698113207547,0.09433962264150944,0.9284313725490196,0.3183015141540487,1,88,0,0.0003291639236339697,0.02896642527978933,0.0,0.0,0.0,0.0,0.0,0.0,0.9741468459152016
0.19408567145647526,0.007850945596051056,0.0010977696349348152,0.2030343866874612,0.3078483382743017,0.6921516617256982,0.00020239403226739142,0.00017348059908633552,0.03409197780494686,0.8953728957020596,0.8995419847328244,0.18888451463440487,2,0,0,1.5141650137031934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31632530361938355
0.4388934764657308,0.06399669694467383,0.016102394715111483,0.5189925681255161,0.9332079021636877,0.06679209783631232,0.0945529290853032,0.0,0.2889908256880734,0.11009174311926606,0.9628180039138944,0.4161849710982659,0,90,0,0.0,0.03715937241948802,0.0,0.0,0.0,0.0,0.0,0.0,0.9841269841269841
0.2127589063794532,0.01216712036927447,0.002532844123564919,0.2274588708722925,0.7433244325767691,0.256675567423231,0.0013232931094237373,0.00047260468193704893,0.04172099087353325,0.8552803129074316,0.8521794061907769,0.20397680198840096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775327840315655
0.9972114438548674,0.000227465304889972,3.236835722605839e-05,0.9974712775169834,0.03755446865273455,0.9624455313472654,0.0,0.007841599686336012,0.00014023035172443268,0.9996554339929056,0.8889196675900277,0.997112565174574,5,0,0,2.217010768908109e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03755819274209937
0.2549768052032212,0.5784948275998325,0.046966499917020316,0.8804381327200741,0.03744111083560625,0.9625588891643938,0.0,0.0,0.0,0.0,0.0,0.11732536728387745,4100,20432,6954,0.032401590048760434,0.16147055801860324,0.05495625785343417,0.0,0.11755855755982453,0.03246598989595046,0.1617914891595268,0.055065486277180366,0.079280614306884
0.3139941690962099,0.051020408163265314,0.011370262390670554,0.3763848396501458,0.8997214484679665,0.10027855153203342,0.05580468360737418,0.007972097658196313,0.2876712328767123,0.1095890410958904,0.9222648752399232,0.2871720116618076,2,92,0,0.0005830903790087462,0.026822157434402333,0.0,0.0,0.0,0.0,0.0,0.0,0.9837563451776652
0.9968648650185762,0.0002360237673090021,3.5071804780855716e-05,0.9971359605906659,0.028072942964101892,0.971927057035898,0.00018409425625920468,0.007547864506627394,0.00014996793542713962,0.9995948485300048,0.9018937401367702,0.9967340566656098,5,0,0,2.3697165392470087e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028076627171948004
0.9970861873213556,0.0002787125170877317,7.35994092742495e-05,0.9974384992477175,0.014391808930988697,0.9856081910690112,0.0024294524387964865,0.007662119230050458,0.0001922352313062344,0.9994560066038456,0.9013217866909754,0.9969220968351048,12,0,0,4.826190772081934e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014394177781005171
0.9170845283853304,0.0014243068698417654,0.0006503684337177013,0.9191592036888896,0.5041557336359124,0.4958442663640876,0.0,0.0,0.2316831683168317,0.0396039603960396,0.997081884309462,0.9156862362528372,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5049256010511737
0.9954159178824892,0.00021194399602002167,4.949590326216077e-05,0.9956773577817712,0.006237154674296089,0.993762845325704,0.031716986886245815,0.0009149130832570906,0.09905660377358493,0.6949685534591195,0.9999119764351988,0.9953181952016896,1,88,0,1.2691257246707887e-06,0.0001116830637710294,0.0,0.0,0.0,0.0,0.0,0.0,0.006237767052808079
0.3344741754822651,0.0522713130056005,0.012134411947728687,0.3988799004355943,0.7088372093023256,0.2911627906976744,0.0587248322147651,0.0,0.2889908256880734,0.09174311926605504,0.9217719132893496,0.3105164903546982,1,86,1,0.00031113876789047915,0.026757934038581208,0.00031113876789047915,0.0,0.0,0.0,0.0,0.0,0.7635270541082164
0.997182260793784,0.00022670956913249784,3.579624775776281e-05,0.9974447666106744,0.033923483589792906,0.9660765164102072,0.00019474196689386568,0.008179162609542356,0.00014510065636969696,0.9996108462518772,0.8982195057135265,0.9970585206780782,5,0,0,2.2096449233186923e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03392769366943968
0.12082475618398407,0.024222994634360343,0.0019808996726622357,0.14702865049100666,0.5827281867947716,0.4172718132052285,0.0022588559725855183,0.0021412494677291805,0.15274535674413886,0.6427991474677763,0.8331433781627536,0.11023521074477778,2,17,6,6.7492322748287375e-06,5.7368474336044276e-05,2.0247696824486216e-05,0.0,0.0,0.0,0.0,0.0,0.6385538480377151
0.9818527654369116,0.000999218100634257,1.1201996643881803e-05,0.9828631855341896,0.05728592649384255,0.9427140735061574,0.007050197405527355,0.01487591652566272,0.01355957881978638,0.959472767214605,0.9965701760348802,0.9787139659772958,0,6,1,0.0,6.721197986329084e-06,1.1201996643881805e-06,0.0,0.0,0.0,0.0,0.0,0.05746964619272608
0.3107546048722519,0.05169340463458112,0.011586452762923352,0.3740344622697564,0.890057361376673,0.10994263862332697,0.05594758064516129,0.009072580645161293,0.2876712328767123,0.1187214611872146,0.9311377245508982,0.28520499108734404,2,93,0,0.0005941770647653001,0.027629233511586453,0.0,0.0,0.0,0.0,0.0,0.0,0.9697916666666668
0.9844612539455204,0.0010011541082080733,0.00025724098613679657,0.9857196490398654,0.05267692568450342,0.9473230743154966,0.0,0.0,0.004401636373051628,0.9758168919268808,0.9983180636187712,0.9836860547575678,132,0,0,0.0004588622995953669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05271843802456047
0.5279476903606835,0.030795190887998317,0.0002109259649862898,0.558953807213668,0.5613264083100279,0.4386735916899721,0.048656163113994434,0.0505097312326228,0.026052104208416832,0.9211756847027388,0.9221388367729833,0.4982071292976165,0,88,0,0.0,0.018561484918793503,0.0,0.0,0.0,0.0,0.0,0.0,0.5948348856900931
0.1680609461869296,0.006805307877897828,0.0009572013007447813,0.17582345536557226,0.30771631427011004,0.69228368572989,0.00016908484838725258,0.00015298152949322856,0.03414221218961625,0.8952689992475545,0.8995419847328244,0.16354374278820938,2,0,0,1.311234658554495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3162156744838645
0.3256578947368421,0.5946233680130559,0.0019124847001223987,0.9221937474500204,0.17661107195990916,0.8233889280400908,0.0013493975903614455,0.0056867469879518075,0.02398190045248869,0.9234917043740574,0.9677632345515984,0.3183012035903713,2075,89341,304,0.013228019175846591,0.5695443186454509,0.0019379844961240308,0.0,0.005142240135130801,0.021103496937106447,0.9551203241428708,0.0032499812912261195,0.1806929701582215
